StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
SOL.JO,-89.8365,-89.81184,5.0,5.016777
VOD.JO,87.4658,88.32592,5.0,5.0036387
ABG.JO,88.89896,88.35294,5.0,4.9679613
AGL.JO,-89.81049,-89.82867,5.0,5.0231233
AMS.JO,-89.88062,-89.916756,5.0,5.009647
APN.JO,-86.18518,-89.361824,5.0,5.005662
BTI.JO,89.33553,-76.931496,5.0,5.0054636
BVT.JO,89.608696,89.61288,5.0,4.998852
CLS.JO,88.98022,75.55434,5.0,5.00523
CPI.JO,89.88047,-89.587585,5.0,5.0068984
DSY.JO,-88.91065,-88.67959,5.0,5.007853
EXX.JO,89.41743,89.359406,5.0,5.003677
FSR.JO,85.493835,84.97929,5.0,4.949109
GFI.JO,-89.88121,-89.848434,5.0,4.9594727
GLN.JO,-89.31055,-89.222046,5.0,4.9978046
GRT.JO,66.47159,76.54649,5.0,5.007031
HAR.JO,-89.66189,-89.556854,5.0,4.99001
IMP.JO,-89.30299,-89.46845,5.0,5.017037
INL.JO,-85.7295,-85.5088,5.0,4.9906096
INP.JO,-88.94074,-88.79853,5.0,5.013381
KIO.JO,-89.93894,-89.93774,5.0,5.0246277
MNP.JO,-89.80081,-89.824554,5.0,5.0136642
MRP.JO,89.68086,89.54871,5.0,5.000244
MTN.JO,-88.745575,-88.85989,5.0,4.9998364
NED.JO,89.72354,89.305405,5.0,5.0070934
NPN.JO,-89.988205,-89.98281,5.0,5.0267725
NRP.JO,-89.41053,-89.37715,5.0,5.00898
REM.JO,-84.05169,-87.87674,5.0,5.00886
RLO.JO,89.12318,89.013535,5.0,5.0020647
SBK.JO,89.33309,89.147964,5.0,4.996278
SHP.JO,89.588844,89.19166,5.0,5.0052485
SLM.JO,86.41966,86.36693,5.0,4.9969616
SOL.JO,-89.8365,-89.807335,5.0,5.020173
VOD.JO,87.4658,88.30352,5.0,5.002079
ABG.JO,-89.71738,88.13875,5.0,4.967045
AGL.JO,-89.876785,-89.82766,5.0,5.0160465
AMS.JO,-89.9555,-89.91398,5.0,5.0085626
APN.JO,-89.387115,-89.18765,5.0,5.0070624
BTI.JO,88.79542,86.8108,5.0,5.005436
BVT.JO,86.42178,89.612114,5.0,4.99864
CLS.JO,-89.833374,86.63195,5.0,5.0081816
CPI.JO,89.935455,87.61258,5.0,5.006827
DSY.JO,-89.59926,-88.68093,5.0,5.0074887
EXX.JO,-89.80599,89.356865,5.0,5.002919
FSR.JO,-89.523705,84.3771,5.0,4.948831
GFI.JO,89.60792,-89.84841,5.0,4.95806
GLN.JO,-89.5257,-89.222145,5.0,4.9973817
GRT.JO,-77.718254,76.53617,5.0,5.0068164
HAR.JO,-89.10322,-89.557365,5.0,4.9870048
IMP.JO,-89.55892,-89.470795,5.0,5.010694
INL.JO,-89.06787,-85.51909,5.0,4.9904337
INP.JO,-88.88511,-88.798874,5.0,5.012887
KIO.JO,-89.940544,-89.93865,5.0,5.0174665
MNP.JO,-89.04786,-89.824394,5.0,5.009683
MRP.JO,-89.10729,89.546135,5.0,5.0000453
MTN.JO,-89.467636,-88.86144,5.0,4.999792
NED.JO,-89.74504,89.49008,5.0,5.0046725
NPN.JO,-89.98529,-89.984055,5.0,5.017717
NRP.JO,-74.87563,-89.380455,5.0,5.0078363
REM.JO,-89.18367,-87.657585,5.0,5.008201
RLO.JO,-88.433495,89.01317,5.0,5.001865
SBK.JO,-89.81912,89.14361,5.0,4.9954934
SHP.JO,-89.79323,89.353004,5.0,5.006032
SLM.JO,-82.19129,86.361404,5.0,4.99661
SOL.JO,-89.79921,-89.80827,5.0,5.0162344
VOD.JO,85.27433,88.302414,5.0,5.001471
ABG.JO,-89.71738,-89.67863,5.0,4.9381027
AGL.JO,-89.876785,-89.83424,5.0,5.0151234
AMS.JO,-89.9555,-89.942154,5.0,5.0103164
APN.JO,-89.387115,-89.16434,5.0,5.0046186
BTI.JO,88.79542,89.52938,5.0,5.003971
BVT.JO,86.42178,88.519455,5.0,4.999728
CLS.JO,-89.833374,-89.762474,5.0,5.0132
CPI.JO,89.935455,89.9032,5.0,4.991407
DSY.JO,-89.59926,-89.513336,5.0,5.005136
EXX.JO,-89.80599,-89.75599,5.0,5.031939
FSR.JO,-89.523705,-89.40462,5.0,4.930966
GFI.JO,89.60792,89.53725,5.0,5.0432897
GLN.JO,-89.5257,-89.436775,5.0,4.979677
GRT.JO,-77.718254,-56.5515,5.0,5.0074935
HAR.JO,-89.10322,-88.71286,5.0,5.0024815
IMP.JO,-89.55892,-89.38369,5.0,5.010255
INL.JO,-89.06787,-88.93981,5.0,5.0033813
INP.JO,-88.88511,-88.71954,5.0,5.0085506
KIO.JO,-89.940544,-89.9324,5.0,5.015768
MNP.JO,-89.04786,-89.32761,5.0,5.006658
MRP.JO,-89.10729,-88.99646,5.0,5.0010777
MTN.JO,-89.467636,-89.44832,5.0,5.000256
NED.JO,-89.74504,-89.5733,5.0,5.0007715
NPN.JO,-89.98529,-89.97922,5.0,5.030071
NRP.JO,-74.87563,-84.14908,5.0,4.9938974
REM.JO,-89.18367,-88.83311,5.0,5.010252
RLO.JO,-88.433495,-87.78445,5.0,5.033166
SBK.JO,-89.81912,-89.7816,5.0,5.036169
SHP.JO,-89.79323,-89.68943,5.0,5.0115066
SLM.JO,-82.19129,-77.64861,5.0,5.0011773
SOL.JO,-89.79921,-89.74209,5.0,5.0045815
VOD.JO,85.27433,87.76207,5.0,5.0023947
ABG.JO,-89.71738,-89.73623,5.0,4.907993
AGL.JO,-89.876785,-89.82144,5.0,5.014457
AMS.JO,-89.9555,-89.9449,5.0,5.0052543
APN.JO,-89.387115,-89.32228,5.0,5.0022144
BTI.JO,88.79542,89.59602,5.0,4.9964314
BVT.JO,86.42178,87.00545,5.0,4.996402
CLS.JO,-89.833374,-89.810555,5.0,5.009143
CPI.JO,89.935455,89.91114,5.0,4.99177
DSY.JO,-89.59926,-89.56698,5.0,4.984519
EXX.JO,-89.80599,-89.807014,5.0,4.9590487
FSR.JO,-89.523705,-89.50056,5.0,4.865452
GFI.JO,89.60792,89.7602,5.0,5.1130123
GLN.JO,-89.5257,-89.4663,5.0,4.9559336
GRT.JO,-77.718254,-69.36461,5.0,4.9978724
HAR.JO,-89.10322,-87.58074,5.0,5.016512
IMP.JO,-89.55892,-89.2992,5.0,5.007321
INL.JO,-89.06787,-89.08343,5.0,4.9867177
INP.JO,-88.88511,-88.69218,5.0,5.006839
KIO.JO,-89.940544,-89.92786,5.0,5.015517
