StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
INL.JO,89.59205,-88.13916,1.0,1.0876501
INP.JO,89.524605,-88.330894,1.0,1.1113863
KIO.JO,89.985344,89.76848,1.0,1.0334935
MNP.JO,89.854774,-89.83845,1.0,1.0327928
MRP.JO,89.68428,-89.852585,1.0,1.0124393
MTN.JO,89.828285,-89.751,1.0,1.0949485
NED.JO,89.692444,-89.48758,1.0,1.0320975
NPN.JO,89.99658,89.94248,1.0,1.040693
NRP.JO,89.600235,-89.61691,1.0,1.2035518
REM.JO,89.71242,88.44937,1.0,1.0754535
RLO.JO,-80.52408,88.1011,1.0,1.0605747
SBK.JO,89.80662,-87.90147,2.0,1.055307
SHP.JO,89.605515,-89.602325,1.0,1.1260887
SLM.JO,89.385056,88.49961,1.0,1.1200179
SOL.JO,89.966484,-89.94507,1.0,1.0298644
VOD.JO,89.74552,-73.80194,1.0,1.107671
ABG.JO,89.765656,89.675255,1.0,1.1883712
AGL.JO,89.96592,89.934235,1.0,1.0394777
AMS.JO,89.97051,-89.59209,1.0,1.0646752
APN.JO,89.541466,-89.90208,1.0,1.0506711
BTI.JO,89.57478,-89.86337,2.0,1.621428
BVT.JO,89.38561,89.50189,1.0,1.1256448
CLS.JO,89.79693,-89.109474,1.0,1.092593
CPI.JO,89.96106,89.88974,1.0,1.0270381
DSY.JO,89.76053,87.853806,1.0,1.1841745
EXX.JO,89.810165,87.321754,1.0,1.0566474
FSR.JO,89.42621,88.083305,1.0,1.241182
GFI.JO,89.84529,89.8529,1.0,1.0769839
GLN.JO,-89.42513,89.24585,1.0,1.1477191
GRT.JO,85.998985,87.22322,2.0,1.4308133
HAR.JO,89.70733,88.45216,2.0,1.5443219
IMP.JO,89.84673,89.48732,1.0,1.1096779
INL.JO,89.244965,87.01053,1.0,1.0951324
INP.JO,89.01106,82.90638,1.0,1.112082
KIO.JO,89.752785,89.92789,1.0,1.0347369
MNP.JO,89.92178,-89.646736,1.0,1.0257341
MRP.JO,89.79042,-89.801796,1.0,1.1030889
MTN.JO,-89.48947,-89.66702,1.0,1.0905597
NED.JO,89.82862,-89.032196,1.0,1.0634311
NPN.JO,89.96287,89.98234,1.0,1.0340679
NRP.JO,89.41533,-89.63531,1.0,1.0897197
REM.JO,89.55448,89.42279,1.0,1.0681742
RLO.JO,89.38081,88.39806,1.0,1.086217
SBK.JO,89.80662,88.70464,2.0,1.4644275
SHP.JO,89.69878,-89.731255,1.0,1.0531442
SLM.JO,89.07433,89.16118,1.0,1.1535182
SOL.JO,89.89874,-89.799385,1.0,1.0421065
VOD.JO,-86.931015,86.45009,1.0,1.1245244
ABG.JO,-87.925705,89.69681,1.0,1.219871
AGL.JO,-89.36412,89.9018,1.0,1.0515388
AMS.JO,89.78954,-89.96695,1.0,1.0372134
APN.JO,88.98263,-89.86792,1.0,1.0852227
BTI.JO,-89.84772,-89.84622,1.0,1.12977
BVT.JO,89.60542,89.373085,1.0,1.1102248
CLS.JO,88.190155,89.40478,1.0,1.057503
CPI.JO,89.87801,89.64053,1.0,1.0337849
DSY.JO,-89.65405,88.66882,1.0,1.1778917
EXX.JO,-89.8278,-88.355995,1.0,1.100188
FSR.JO,89.42621,88.715675,1.0,1.1860632
GFI.JO,-89.65316,89.815414,1.0,1.0739468
GLN.JO,-89.6688,82.003876,1.0,1.1609823
GRT.JO,85.998985,87.28795,2.0,1.6696539
HAR.JO,85.91316,89.047134,1.0,1.2898226
IMP.JO,-89.33608,89.2328,1.0,1.0668267
INL.JO,-88.46324,-56.580116,1.0,1.0777942
INP.JO,87.84974,-86.16049,1.0,1.0965037
KIO.JO,88.986664,89.846825,1.0,1.0410528
MNP.JO,89.5192,86.40688,2.0,1.029912
MRP.JO,-86.81697,-89.73481,2.0,1.0487576
MTN.JO,89.55543,-89.78667,1.0,1.0857117
NED.JO,88.64398,-88.48663,1.0,1.0609026
NPN.JO,-89.98179,89.93743,1.0,1.0336138
NRP.JO,88.613976,-89.57642,1.0,1.1587721
REM.JO,89.0003,89.38382,1.0,1.0655595
RLO.JO,79.68037,88.40299,2.0,1.0863583
SBK.JO,88.10852,87.62045,1.0,1.2211002
SHP.JO,-66.83425,-89.48677,1.0,1.087705
SLM.JO,-87.52401,88.9594,2.0,1.1453031
SOL.JO,-89.6906,-89.867584,1.0,1.0501912
VOD.JO,88.02346,-88.440186,1.0,1.1452506
ABG.JO,-89.77217,89.570244,1.0,1.1317245
AGL.JO,89.958916,89.91335,1.0,1.044627
AMS.JO,89.97548,-89.96719,1.0,1.0586004
APN.JO,89.58863,-89.83102,1.0,1.0384073
BTI.JO,89.81679,-89.91642,1.0,1.0535487
BVT.JO,88.98818,89.52631,1.0,1.0753677
CLS.JO,-89.45572,89.54239,1.0,1.057637
CPI.JO,-89.97799,89.78988,1.0,1.0247859
DSY.JO,89.2684,-88.71207,1.0,1.1381981
EXX.JO,89.82814,-89.54538,1.0,1.0826265
FSR.JO,88.48366,88.52878,2.0,1.1354011
GFI.JO,89.978,89.85176,1.0,1.0808543
GLN.JO,-88.9053,87.59925,1.0,1.1335855
GRT.JO,85.998985,87.86991,2.0,1.4755185
HAR.JO,89.86629,89.26221,1.0,1.1192529
IMP.JO,89.737465,89.30404,1.0,1.0603226
INL.JO,89.164375,-85.020096,1.0,1.1095759
INP.JO,89.16057,-84.16919,1.0,1.1068041
KIO.JO,89.95349,89.85408,1.0,1.0497632
MNP.JO,89.5192,89.63921,2.0,1.6653984
MRP.JO,-86.81697,-88.713036,2.0,1.649765
MTN.JO,88.5171,-89.73379,1.0,1.1066229
NED.JO,-84.94807,-89.470505,1.0,1.044179
NPN.JO,-89.98958,89.94647,1.0,1.0413138
NRP.JO,89.05036,-89.537766,1.0,1.1215124
REM.JO,-63.45736,89.47619,1.0,1.0644169
RLO.JO,79.68037,88.423805,2.0,1.5742643
SBK.JO,-73.2659,-88.99068,1.0,1.0668445
SHP.JO,88.50484,-89.34348,1.0,1.035501
SLM.JO,-87.52401,88.26461,2.0,1.5087849
SOL.JO,89.54967,-89.88936,1.0,1.0557771
VOD.JO,89.32542,-79.66664,1.0,1.1349502
ABG.JO,-89.67378,89.26333,1.0,1.118343
AGL.JO,89.728455,89.92058,1.0,1.0453005
AMS.JO,89.98056,-89.9658,1.0,1.0517282
APN.JO,89.72792,-89.809456,1.0,1.0385518
BTI.JO,-89.91603,-89.843445,1.0,1.0865515
BVT.JO,89.84129,89.379,1.0,1.0544292
CLS.JO,-89.74557,89.01694,1.0,1.0596954
CPI.JO,89.9794,-89.870636,1.0,1.0205652
DSY.JO,87.738914,-85.35781,1.0,1.1148405
EXX.JO,-89.808685,-89.07848,1.0,1.0844567
