StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
INL.JO,-86.63745,-89.78079,1.0,1.0404124
INL.JO,-88.0559,-89.7592,2.0,1.2944807
EXX.JO,89.902534,-89.70986,1.0,1.0420408
BVT.JO,-89.07417,-89.77898,1.0,1.0404673
DSY.JO,-89.8714,-89.79788,1.0,1.0398493
GRT.JO,-79.906334,-89.72814,1.0,1.1306692
CLS.JO,-89.62658,-89.78643,1.0,1.0402365
ABG.JO,-89.8168,-89.785095,1.0,1.040279
MRP.JO,-89.93502,-89.77427,1.0,1.0406051
CLS.JO,-89.8137,-89.77995,1.0,1.0508531
HAR.JO,89.5884,-89.786964,1.0,1.0402193
SLM.JO,-87.604256,-89.717415,1.0,1.125084
GFI.JO,-89.9395,-89.84614,1.0,1.0375832
HAR.JO,-88.75416,-89.78903,1.0,1.0401522
NRP.JO,89.04449,-89.76047,1.0,1.1565917
NPN.JO,-89.98437,-89.90288,1.0,1.0320387
ABG.JO,-89.752014,-89.77533,1.0,1.0405742
GLN.JO,-89.516945,-89.77732,1.0,1.0506699
GRT.JO,87.29581,89.67716,1.0,1.5802093
HAR.JO,-88.51699,-89.79534,2.0,1.0502032
APN.JO,-89.38569,-89.79357,1.0,1.0400001
GRT.JO,88.18131,-89.7938,3.0,1.0503619
REM.JO,-89.41723,-89.79071,1.0,1.0400965
MTN.JO,-89.870026,-89.79932,1.0,1.0397973
EXX.JO,-89.51337,-89.78152,1.0,1.0403903
MTN.JO,-88.686646,-89.7782,1.0,1.0404902
HAR.JO,-89.53907,-89.780136,1.0,1.0404323
RLO.JO,89.587204,-89.74404,1.0,1.1435821
MRP.JO,88.575905,-89.79332,1.0,1.0400087
CLS.JO,89.19067,-89.7688,1.0,1.040758
RLO.JO,-88.225914,-89.71651,1.0,1.1251007
HAR.JO,-89.776985,-89.78815,1.0,1.0401812
GRT.JO,88.43894,-89.83542,1.0,1.1049275
NPN.JO,89.969,-89.06174,1.0,1.045517
KIO.JO,89.952866,-89.70619,1.0,1.0421036
AGL.JO,89.77257,-89.77262,1.0,1.0406517
MRP.JO,-89.81686,-89.82291,1.0,1.0641099
RLO.JO,-89.596924,-89.78112,1.0,1.0404024
MTN.JO,89.57139,-89.76122,1.0,1.0508964
REM.JO,88.79847,-89.78359,2.0,1.0403262
BVT.JO,-81.461105,-89.836044,1.0,1.1055442
HAR.JO,89.95288,-89.77718,1.0,1.0405204
INL.JO,84.85466,-89.77907,1.0,1.0404645
NPN.JO,89.87399,-89.605484,1.0,1.0433722
BTI.JO,-89.84085,-89.790665,1.0,1.0400982
MRP.JO,88.98646,-89.801476,1.0,1.0397184
IMP.JO,-89.91752,-89.78109,1.0,1.0404034
GFI.JO,63.374672,-89.779236,1.0,1.0404594
CLS.JO,-89.53448,-89.80296,1.0,1.0626146
CPI.JO,89.9653,-89.79937,1.0,1.0397958
REM.JO,-89.20495,-89.78234,1.0,1.0403651
MRP.JO,89.67754,-89.77612,1.0,1.0500993
EXX.JO,-89.54933,-89.81258,1.0,1.0619841
MRP.JO,89.87028,-89.73296,1.0,1.1247832
AGL.JO,89.97412,-89.77566,1.0,1.0405648
SHP.JO,89.46197,-89.79812,1.0,1.0511483
DSY.JO,89.42867,-89.78192,1.0,1.0403777
MNP.JO,-86.606995,-89.75825,2.0,1.0410335
REM.JO,88.9554,-89.77225,1.0,1.0406624
SOL.JO,-89.90358,-89.82746,1.0,1.0606352
INP.JO,85.49484,-89.80606,2.0,1.090648
REM.JO,80.83445,-89.78681,1.0,1.0402242
INL.JO,89.506615,-89.722404,1.0,1.124991
SHP.JO,-87.924614,-89.716194,1.0,1.1251063
SHP.JO,89.65742,-89.779236,1.0,1.0404596
RLO.JO,-89.6442,-89.790535,1.0,1.0401025
AMS.JO,89.95605,-89.77676,1.0,1.0405327
SBK.JO,89.64771,-89.75006,1.0,1.1430107
MRP.JO,89.48673,-89.78654,1.0,1.0402329
ABG.JO,89.7474,-89.771614,1.0,1.04068
INP.JO,-89.44909,-89.809944,1.0,1.0909165
NED.JO,87.25646,-89.78564,1.0,1.0402617
MRP.JO,-89.68027,-89.782555,1.0,1.0403584
VOD.JO,-86.98556,-89.799545,1.0,1.0500433
SBK.JO,-89.531075,-89.803795,1.0,1.0396316
REM.JO,89.76164,-89.79497,1.0,1.0399518
BVT.JO,88.91651,-89.80143,1.0,1.0623658
EXX.JO,89.5503,-89.77633,1.0,1.0508366
SBK.JO,89.484245,-89.77948,1.0,1.0404522
AMS.JO,-89.892395,-89.80026,1.0,1.0397632
BVT.JO,89.03838,-89.74494,1.0,1.0413487
GRT.JO,74.65805,-89.72994,1.0,1.1306977
INP.JO,-88.59933,-89.72826,2.0,1.1312196
NPN.JO,89.99109,-88.946846,1.0,1.0456867
MTN.JO,89.515396,-89.78115,1.0,1.0404015
SBK.JO,-89.61098,-89.77325,1.0,1.040634
FSR.JO,87.02414,-89.78392,1.0,1.040316
SOL.JO,89.73522,-89.790504,1.0,1.0401037
KIO.JO,89.806564,-89.84454,1.0,1.0376807
BVT.JO,89.72842,-89.76835,1.0,1.0407703
INL.JO,88.52852,-89.796135,1.0,1.0645012
BVT.JO,89.05315,-89.81814,1.0,1.0908053
AMS.JO,-89.9285,-89.81296,1.0,1.0392671
VOD.JO,-88.20869,-89.77123,1.0,1.0406907
IMP.JO,89.51671,-89.83748,2.0,1.0380892
AGL.JO,89.92444,-89.789474,1.0,1.0401378
NRP.JO,80.64102,-89.80372,1.0,1.0622674
VOD.JO,-88.377945,-89.29535,1.0,1.2128562
AMS.JO,89.9032,-89.76589,1.0,1.1621106
SOL.JO,-89.924934,-89.826035,1.0,1.0386803
CLS.JO,89.90494,-89.613335,1.0,1.1264749
EXX.JO,-89.51854,-89.79671,1.0,1.039891
NPN.JO,89.99227,-89.88821,1.0,1.0411117
APN.JO,-71.560074,-89.777916,1.0,1.0404987
INP.JO,89.50876,-89.77521,1.0,1.0405778
MRP.JO,89.899765,-89.784294,1.0,1.0498612
MRP.JO,89.79465,-89.76814,1.0,1.0407757
RLO.JO,-89.04639,-89.7782,1.0,1.0404902
NED.JO,89.89929,-89.76718,1.0,1.0408018
BTI.JO,89.88999,-89.76617,1.0,1.040829
BTI.JO,-89.93835,-89.78029,1.0,1.0404276
CPI.JO,89.97741,-89.44916,1.0,1.0444225
FSR.JO,-88.523575,-89.41402,1.0,1.2900509
MTN.JO,-89.782814,-89.78823,1.0,1.0401784
INP.JO,89.57756,-89.73631,1.0,1.1247139
SLM.JO,84.85635,-89.78779,2.0,1.0401927
ABG.JO,-89.761955,-89.77638,1.0,1.0405438
SBK.JO,-89.5715,-89.808105,1.0,1.0502039
BVT.JO,-88.94107,-89.800514,1.0,1.0397539
REM.JO,89.66747,-89.80604,2.0,1.0395454
AGL.JO,89.96712,-89.600105,1.0,1.0434221
BVT.JO,-89.07977,-89.777534,1.0,1.04051
CLS.JO,89.82166,-89.79824,1.0,1.064287
EXX.JO,-89.40484,-89.78946,1.0,1.0401382
NED.JO,-84.279106,-89.78057,1.0,1.0404191
NRP.JO,89.55897,-89.781715,1.0,1.040384
MRP.JO,89.90442,-89.70203,1.0,1.1253508
SOL.JO,-89.893295,-89.76035,1.0,1.0409806
VOD.JO,-87.08376,-89.797356,1.0,1.0622993
SBK.JO,89.168205,-89.784805,1.0,1.0402881
REM.JO,89.08615,-89.7766,1.0,1.0405374
RLO.JO,88.78535,-89.7913,1.0,1.0503738
SBK.JO,-87.46023,-89.75794,1.0,1.0410411
NRP.JO,89.715256,-89.769516,1.0,1.0407381
MRP.JO,89.355705,-89.70499,1.0,1.1253017
RLO.JO,-89.38293,-89.79064,1.0,1.0503092
IMP.JO,87.50402,-89.785164,1.0,1.0402768
INP.JO,86.270454,-89.81031,1.0,1.0910977
DSY.JO,-89.55437,-89.82773,1.0,1.1051278
HAR.JO,89.7681,-89.7097,1.0,1.1252214
GFI.JO,89.831635,-89.75138,1.0,1.0412004
FSR.JO,-26.564194,-89.79323,1.0,1.0400118
RLO.JO,-73.259315,-89.793,1.0,1.0502499
NED.JO,89.31861,-89.773994,1.0,1.0406128
ABG.JO,-89.76077,-89.77267,1.0,1.0406505
MRP.JO,89.70199,-89.77582,1.0,1.0405601
CLS.JO,-88.95019,-89.78381,1.0,1.0403193
REM.JO,89.06481,-89.79775,1.0,1.039854
CLS.JO,-89.21411,-89.80635,1.0,1.0395333
IMP.JO,89.60471,-89.779274,1.0,1.0404582
MRP.JO,88.811516,-89.7936,1.0,1.039999
GLN.JO,79.37891,-89.80351,1.0,1.0646412
FSR.JO,-88.829765,-89.66278,2.0,1.1412417
KIO.JO,-89.9379,-89.81601,1.0,1.0391375
REM.JO,-89.37712,-89.78054,1.0,1.0404198
CLS.JO,-89.899925,-89.793816,1.0,1.0399917
BTI.JO,-89.468185,-89.741554,1.0,1.0414236
ABG.JO,-89.7396,-89.78994,1.0,1.0509351
SOL.JO,-87.4707,-89.74299,1.0,1.041392
AGL.JO,-89.82701,-89.767914,1.0,1.040782
VOD.JO,88.34232,-89.72257,1.0,1.1249878
CPI.JO,89.93256,-89.753006,1.0,1.0411618
IMP.JO,-89.51308,-89.77029,1.0,1.0407171
AMS.JO,89.96723,-89.78731,1.0,1.0402083
AGL.JO,-89.8221,-89.8006,1.0,1.0500414
MRP.JO,89.53358,-89.79366,1.0,1.0399969
SLM.JO,-83.65643,-89.80363,1.0,1.0645986
MRP.JO,89.566605,-89.78397,1.0,1.0403143
RLO.JO,-89.11088,-89.808846,1.0,1.0645001
BTI.JO,-89.94912,-89.81975,1.0,1.0389729
DSY.JO,-89.52488,-89.7825,1.0,1.0403601
GLN.JO,-88.492584,-89.7875,1.0,1.0402021
DSY.JO,-89.83044,-89.779724,1.0,1.1423073
CLS.JO,-89.80227,-89.78321,1.0,1.040338
BTI.JO,-89.75953,-89.80818,1.0,1.039461
GFI.JO,89.453094,-89.85086,1.0,1.1037248
MNP.JO,-89.6512,-89.782684,1.0,1.0403545
IMP.JO,-89.296585,-89.806816,1.0,1.062345
RLO.JO,-89.44924,-89.781784,1.0,1.0403821
ABG.JO,-89.798256,-89.801796,1.0,1.0500553
GLN.JO,89.39899,-89.77382,1.0,1.0406177
ABG.JO,-89.68053,-89.78898,2.0,1.040154
REM.JO,88.719406,-89.800285,1.0,1.0645967
DSY.JO,-89.82127,-89.80148,1.0,1.0397182
