StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
NED.JO,89.540276,89.006584,1.0,1.077419
RLO.JO,87.33146,89.611664,2.0,1.1485306
AMS.JO,-89.04229,89.26851,1.0,1.0507743
NPN.JO,89.96922,89.60617,1.0,1.0525452
MNP.JO,0.012125303,89.13275,1.0,1.0511639
NED.JO,-89.87994,89.10289,1.0,1.0515176
INP.JO,89.81317,89.08698,1.0,1.0515876
NPN.JO,-89.99041,89.568665,1.0,1.0453545
NED.JO,83.62559,89.095985,1.0,1.0515354
NRP.JO,88.26424,89.772194,1.0,1.1709661
CPI.JO,-89.97785,88.96825,1.0,1.0521629
SOL.JO,88.779564,89.08427,1.0,1.0515939
EXX.JO,-88.72034,89.15831,1.0,1.050978
FSR.JO,88.017525,89.53092,1.0,1.1045449
MRP.JO,89.779236,88.24358,1.0,1.0660964
MTN.JO,89.52113,87.55866,1.0,1.0614051
SLM.JO,89.21138,89.113495,1.0,1.051384
INL.JO,89.39915,88.91012,1.0,1.0652204
BTI.JO,0.012125303,89.06346,2.0,1.0518942
NRP.JO,-87.39568,89.486115,1.0,1.0633565
SOL.JO,-89.9201,83.6934,1.0,1.0681667
RLO.JO,-84.280685,89.25914,1.0,1.1032639
VOD.JO,89.704025,89.10424,2.0,1.0514982
GLN.JO,-89.71772,83.38191,1.0,1.0664053
AMS.JO,89.98279,89.50728,1.0,1.0461297
INP.JO,89.438126,88.95276,1.0,1.0648628
REM.JO,-88.932175,89.081894,1.0,1.0516338
AGL.JO,89.92686,89.01655,1.0,1.0519814
SOL.JO,89.383934,89.0895,1.0,1.0515976
SLM.JO,85.413666,89.00295,2.0,1.0769974
GLN.JO,-88.21003,89.127205,1.0,1.0512375
HAR.JO,89.90218,89.074,1.0,1.0517364
NRP.JO,-89.584755,89.53848,1.0,1.1100748
NPN.JO,-89.71952,87.76518,1.0,1.055698
EXX.JO,89.515495,89.51977,2.0,1.1096462
NED.JO,-89.93898,87.44624,1.0,1.0615163
CPI.JO,-89.98874,89.613464,1.0,1.0428091
INL.JO,-86.67726,88.11856,1.0,1.0659037
INP.JO,-89.05829,84.75473,1.0,1.0950675
RLO.JO,-89.011734,89.09375,1.0,1.0515507
SBK.JO,-89.884834,89.04688,1.0,1.0518922
DSY.JO,-88.05829,89.05535,2.0,1.0519408
VOD.JO,89.78113,89.11297,1.0,1.0513673
FSR.JO,89.16894,89.69414,2.0,1.1546074
RLO.JO,89.704544,89.69451,1.0,1.315055
BVT.JO,-89.70695,89.06921,1.0,1.0517049
IMP.JO,-89.88845,89.09636,1.0,1.0515418
SOL.JO,89.927414,89.088,1.0,1.0516384
GLN.JO,89.78378,88.514404,2.0,1.0653515
NPN.JO,89.9721,88.93318,1.0,1.0522037
AGL.JO,89.75915,89.135216,1.0,1.0511415
KIO.JO,-89.8725,89.04254,1.0,1.0652485
CPI.JO,89.545,89.111305,1.0,1.0514129
CLS.JO,-89.736626,88.37666,1.0,1.1072297
ABG.JO,89.659996,89.08628,1.0,1.051682
FSR.JO,-88.82671,89.489914,1.0,1.0634083
GLN.JO,-89.51441,89.10913,1.0,1.0514135
CPI.JO,-89.80568,89.09266,1.0,1.0515422
SHP.JO,89.59607,89.11163,1.0,1.0513731
SOL.JO,89.88823,89.12382,1.0,1.0518522
BTI.JO,89.95579,89.16209,1.0,1.0511755
SBK.JO,-89.58544,87.92909,1.0,1.0612553
NED.JO,89.84698,89.03714,1.0,1.0519856
MNP.JO,89.63318,89.15388,1.0,1.0510262
NPN.JO,-89.99283,89.833405,1.0,1.0297657
GLN.JO,89.847206,85.18321,1.0,1.0609136
VOD.JO,89.32393,89.0959,1.0,1.0515606
VOD.JO,89.83217,89.52194,1.0,1.063642
GRT.JO,89.01439,89.44652,2.0,1.1383111
INP.JO,89.39493,88.0715,1.0,1.0661663
MRP.JO,89.822426,89.50102,1.0,1.109965
SHP.JO,-89.75034,89.118454,1.0,1.0513273
GRT.JO,-87.78527,89.80912,1.0,1.2319288
BVT.JO,88.310745,89.12962,1.0,1.0512898
BVT.JO,89.68333,89.11197,1.0,1.0513939
KIO.JO,-89.85056,89.156075,1.0,1.0508604
BVT.JO,-89.71192,89.14178,1.0,1.051111
SOL.JO,81.86097,89.18154,1.0,1.0507007
HAR.JO,0.012125303,89.138794,1.0,1.0511419
KIO.JO,-89.920815,88.908066,1.0,1.052855
GRT.JO,88.69621,89.62702,1.0,1.566342
EXX.JO,88.87355,87.16009,1.0,1.0706275
