StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
INP.JO,88.63978,68.38709,2.0,0.96836275
KIO.JO,-89.976906,89.69694,1.0,1.0672673
MNP.JO,-89.86935,-89.87154,1.0,1.0924588
MRP.JO,89.42836,-89.89432,1.0,1.0323402
MTN.JO,89.59801,-89.87652,1.0,1.0854157
NED.JO,-89.40613,-89.708466,1.0,1.0506437
NPN.JO,-89.99363,89.89114,1.0,1.0223422
NRP.JO,89.51304,88.324066,1.0,0.87781405
REM.JO,81.02298,86.835,1.0,1.0900189
RLO.JO,-88.88234,88.88898,1.0,1.3264512
SBK.JO,88.528496,74.54994,2.0,1.1190428
SHP.JO,89.02834,-89.80347,1.0,1.0590795
SLM.JO,88.91033,-89.704185,1.0,0.6201315
SOL.JO,89.745895,-89.93118,1.0,0.992733
VOD.JO,89.75425,-89.786255,1.0,0.9094078
ABG.JO,89.38489,89.72453,1.0,1.4162896
AGL.JO,-89.59984,89.73483,1.0,1.0116048
AMS.JO,-89.603325,89.786385,1.0,1.0009779
APN.JO,88.88355,-89.88927,1.0,0.9407412
BTI.JO,89.914444,-89.91205,1.0,1.0399103
BVT.JO,88.377464,89.167305,1.0,1.2941687
CLS.JO,-89.783104,86.113625,1.0,1.19721
CPI.JO,-89.50585,89.9703,1.0,1.1686753
DSY.JO,89.61877,87.70759,1.0,1.0511717
EXX.JO,-89.82119,-89.75173,1.0,1.1376059
FSR.JO,87.875725,88.27774,1.0,1.3610139
GFI.JO,-89.5572,89.706985,2.0,1.4312799
GLN.JO,89.6419,89.53988,1.0,1.327687
GRT.JO,-82.82753,88.86519,4.0,1.4537281
HAR.JO,88.001434,-89.30074,1.0,1.4281919
IMP.JO,87.1364,89.42482,1.0,1.29338
INL.JO,88.68608,87.13979,1.0,1.397722
INP.JO,88.63978,76.10394,2.0,0.9964834
KIO.JO,-89.821815,89.78814,1.0,1.0729162
MNP.JO,89.86376,-89.85843,1.0,1.0922246
MRP.JO,-88.94449,-89.89711,1.0,1.0303252
MTN.JO,89.811966,-89.87763,1.0,1.0828308
NED.JO,-89.78657,-89.61465,1.0,1.0516751
NPN.JO,89.99422,89.85357,1.0,1.0271816
NRP.JO,86.49635,87.00474,1.0,0.8520169
REM.JO,-89.49717,87.626945,1.0,1.0887828
RLO.JO,-81.85869,88.752815,1.0,1.3135064
SBK.JO,88.528496,32.382965,2.0,1.1159252
SHP.JO,-89.82213,-89.81667,1.0,1.048034
SLM.JO,86.9819,-89.711555,2.0,0.62269616
SOL.JO,-89.903244,-89.932175,1.0,0.992138
VOD.JO,87.97695,-89.79946,1.0,0.9031458
ABG.JO,-89.80669,89.75905,1.0,1.4235971
AGL.JO,89.9648,89.7518,1.0,1.0131862
AMS.JO,89.917145,89.76469,1.0,1.0019146
