Date,StockID,Actual_Price,Predicted_Price
2022-10-24,SHP.JO,22306.3810852549,28675.218636969425
2022-10-24,SLM.JO,5124.3505838030505,5960.173773245434
2022-10-24,SOL.JO,29612.64185065926,45329.91359316641
2022-10-24,VOD.JO,11781.408089988587,13063.976706631605
2022-10-25,ABG.JO,19468.342132497568,9310.746652634312
2022-10-25,AGL.JO,54452.39565271184,20886.43211178933
2022-10-25,AMS.JO,140741.9736802168,147342.59367448528
2022-10-25,APN.JO,14925.299449039823,13541.702714526646
2022-10-25,BTI.JO,70774.05620580289,34766.71005098402
2022-10-25,BVT.JO,20867.76228015495,16657.141700638313
2022-10-25,CLS.JO,30318.82866379971,30723.741001076323
2022-10-25,CPI.JO,184124.11232083055,38194.74160441254
2022-10-25,DSY.JO,11405.266593448934,11807.240436062191
2022-10-25,EXX.JO,21524.952436668125,19020.43229284663
