Date,StockID,Horizon_Step,Actual_Price,Predicted_Price
2022-10-21,BVT.JO,1,20562.358354671345,22751.255074248136
2022-10-21,CLS.JO,1,29214.180114176906,36609.34265177739
2022-10-21,CPI.JO,1,181125.23060549155,253937.34940863683
2022-10-21,DSY.JO,1,11244.643393460117,1713.434929430853
2022-10-21,EXX.JO,1,21388.006138557812,26852.536341691335
2022-10-21,FSR.JO,1,6154.171583469699,6349.369651234751
2022-10-21,GFI.JO,1,14292.752611284248,15190.738676308549
2022-10-21,GLN.JO,1,10066.512757509216,12223.25248942708
2022-10-21,GRT.JO,1,1310.0146434023768,-2629.603660693801
2022-10-21,HAR.JO,1,4795.795489377669,-2765.6972512277207
2022-10-21,IMP.JO,1,17349.593105679065,23421.38019228852
2022-10-21,INL.JO,1,8376.679787527606,9989.078192668852
2022-10-21,INP.JO,1,8524.982106936719,10149.124941803582
2022-10-21,KIO.JO,1,38581.511763374794,43002.64116825887
2022-10-21,MNP.JO,1,32727.567513116115,18028.947856384202
2022-10-21,MRP.JO,1,17304.383660889074,4188.3447956368445
2022-10-21,MTN.JO,1,12154.60553612635,-2578.5634354783915
2022-10-21,NED.JO,1,20538.79810576356,12541.858147361876
2022-10-21,NPN.JO,1,208556.48790894257,185355.86952794457
2022-10-21,NRP.JO,1,8647.772980111791,-13260.677937928001
2022-10-21,REM.JO,1,13455.329933386365,5057.499688558929
2022-10-21,RLO.JO,1,4541.672262901099,-2552.9864055294
2022-10-21,SBK.JO,1,16456.600118926068,7253.830975662097
2022-10-21,SHP.JO,1,22185.46185718915,22313.921819828
2022-10-21,SLM.JO,1,5093.072082210788,-2713.54881196413
2022-10-21,SOL.JO,1,28899.554132908106,-3601.7720342005896
2022-10-21,VOD.JO,1,12117.801223760802,4200.530156125565
2022-10-24,ABG.JO,1,19149.002700213103,20190.99090248071
2022-10-24,AGL.JO,1,54637.18543892046,73155.87374505057
2022-10-24,AMS.JO,1,141553.04602981143,108918.67779236863
2022-10-24,APN.JO,1,14841.998396481675,-42018.28957615969
2022-10-24,BTI.JO,1,69701.4679757171,31616.650756704603
2022-10-24,BVT.JO,1,20701.2381971443,22515.423674683072
2022-10-24,CLS.JO,1,29847.45193869826,36793.723752223676
2022-10-24,CPI.JO,1,181081.60611069482,253706.77829594607
2022-10-24,DSY.JO,1,11267.303517067865,1733.8442222345682
2022-10-24,EXX.JO,1,21925.496065601674,26922.707927156436
2022-10-24,FSR.JO,1,6190.783833223372,6387.558051446862
2022-10-24,GFI.JO,1,14520.56183190441,15129.971804043655
2022-10-24,GLN.JO,1,10305.84298063742,12198.772938219368
2022-10-24,GRT.JO,1,1313.3378459124494,-2635.7304870483827
2022-10-24,HAR.JO,1,4883.100755252139,-2735.7019919643517
2022-10-24,IMP.JO,1,17657.467109539328,23430.63603590461
2022-10-24,INL.JO,1,8607.321456578438,9961.396731128738
2022-10-24,INP.JO,1,8775.011920489951,10118.388484868772
2022-10-24,KIO.JO,1,38460.799394606685,42927.99666491975
2022-10-24,MNP.JO,1,33792.36603811026,17152.059071417927
2022-10-24,MRP.JO,1,17428.92189208408,4050.941514411281
2022-10-24,MTN.JO,1,11617.457769140954,-2781.573053819993
