Date,StockID,Horizon_Step,Actual_Price,Predicted_Price
2022-10-20,ABG.JO,1,19022.75940419688,16865.649277086075
2022-10-20,AGL.JO,1,52860.04938796617,34279.47965085388
2022-10-20,AMS.JO,1,140627.8488029376,118769.2738943818
2022-10-20,APN.JO,1,14644.406772632425,18709.045556728914
2022-10-20,BTI.JO,1,68003.41092680497,73441.6595281812
2022-10-20,BVT.JO,1,20564.359479873398,19019.788910445008
2022-10-20,CLS.JO,1,29171.205612557864,22529.489711883543
2022-10-20,CPI.JO,1,182553.36696287052,120815.89356135562
2022-10-20,DSY.JO,1,11366.277560152803,11131.169604722985
2022-10-20,EXX.JO,1,20455.952407593406,15284.24343844042
2022-10-20,FSR.JO,1,6210.088222838923,5761.742351988224
2022-10-20,GFI.JO,1,13948.37266300615,13237.832561437943
2022-10-20,GLN.JO,1,9897.516188134927,6270.650739221836
2022-10-20,GRT.JO,1,1331.9476836502533,1570.713253898671
2022-10-20,HAR.JO,1,4738.479967309951,4629.933299141046
2022-10-20,IMP.JO,1,17150.6730743791,13336.707745006017
2022-10-20,INL.JO,1,8345.3936947058,5957.368843887408
2022-10-20,INP.JO,1,8457.397107899671,5714.6534824458195
2022-10-20,KIO.JO,1,37733.56006957875,31718.163110721714
2022-10-20,MNP.JO,1,32786.23378168598,32231.140239002725
2022-10-20,MRP.JO,1,17854.813667433085,20006.61364414023
2022-10-20,MTN.JO,1,12356.411332313364,13461.30907700575
2022-10-20,NED.JO,1,20755.69523753359,20576.793292423587
2022-10-20,NPN.JO,1,210833.0233957244,219237.0904031502
2022-10-20,NRP.JO,1,8695.770024086642,10482.289842638558
2022-10-20,REM.JO,1,13612.919936467822,14084.367538128028
2022-10-20,RLO.JO,1,4576.6213742828595,5378.328774661482
2022-10-20,SBK.JO,1,16348.792012807555,14833.153639194474
2022-10-20,SHP.JO,1,22483.60069271791,21357.644542252696
2022-10-20,SLM.JO,1,5147.976031534844,5816.1132504704365
2022-10-20,SOL.JO,1,29372.5020129669,32420.134172371814
2022-10-20,VOD.JO,1,12324.798418888517,12568.72026493429
2022-10-21,ABG.JO,1,18970.366300396057,16906.356861972923
2022-10-21,AGL.JO,1,53914.07804090955,34095.239344927366
2022-10-21,AMS.JO,1,139898.32936425277,118182.10306483021
2022-10-21,APN.JO,1,14655.403035493619,18791.89904483486
2022-10-21,BTI.JO,1,67156.06768697084,73465.56376769589
2022-10-21,BVT.JO,1,20562.358354671345,19026.056399508838
2022-10-21,CLS.JO,1,29214.180114176906,22452.45500364016
2022-10-21,CPI.JO,1,181125.23060549155,120477.11385815984
2022-10-21,DSY.JO,1,11244.643393460117,11194.939908544655
2022-10-21,EXX.JO,1,21388.006138557812,15158.486057354441
2022-10-21,FSR.JO,1,6154.171583469699,5771.405110444028
2022-10-21,GFI.JO,1,14292.752611284248,13151.967993639975
2022-10-21,GLN.JO,1,10066.512757509216,6240.470964373625
2022-10-21,GRT.JO,1,1310.0146434023768,1564.572702143122
2022-10-21,HAR.JO,1,4795.795489377669,4552.694293137415
2022-10-21,IMP.JO,1,17349.593105679065,13109.917340150945
2022-10-21,INL.JO,1,8376.679787527606,5927.601849365378
2022-10-21,INP.JO,1,8524.982106936719,5682.840857016518
2022-10-21,KIO.JO,1,38581.511763374794,31480.443295832156
2022-10-21,MNP.JO,1,32727.567513116115,32181.54801555302
2022-10-21,MRP.JO,1,17304.383660889074,19969.142960046545
2022-10-21,MTN.JO,1,12154.60553612635,13384.532126885573
2022-10-21,NED.JO,1,20538.79810576356,20607.942766598404
2022-10-21,NPN.JO,1,208556.48790894257,217336.66706840755
2022-10-21,NRP.JO,1,8647.772980111791,10511.629939715338
2022-10-21,REM.JO,1,13455.329933386365,14144.66427152004
2022-10-21,RLO.JO,1,4541.672262901099,5305.314461109478
2022-10-21,SBK.JO,1,16456.600118926068,14805.714403762906
2022-10-21,SHP.JO,1,22185.46185718915,21156.081632988426
2022-10-21,SLM.JO,1,5093.072082210788,5746.50778848713
2022-10-21,SOL.JO,1,28899.554132908106,32318.600531333406
2022-10-21,VOD.JO,1,12117.801223760802,12547.527209096248
2022-10-24,ABG.JO,1,19149.002700213103,17022.62844790841
2022-10-24,AGL.JO,1,54637.18543892046,34206.121869885326
2022-10-24,AMS.JO,1,141553.04602981143,120821.33671565067
2022-10-24,APN.JO,1,14841.998396481675,18857.98475089832
2022-10-24,BTI.JO,1,69701.4679757171,73624.9112865809
2022-10-24,BVT.JO,1,20701.2381971443,18973.580014418367
2022-10-24,CLS.JO,1,29847.45193869826,22380.829978447997
2022-10-24,CPI.JO,1,181081.60611069482,120683.02023338733
2022-10-24,DSY.JO,1,11267.303517067865,11263.227793253836
2022-10-24,EXX.JO,1,21925.496065601674,15246.282346514117
2022-10-24,FSR.JO,1,6190.783833223372,5773.223141356047
2022-10-24,GFI.JO,1,14520.56183190441,13313.66260926742
2022-10-24,GLN.JO,1,10305.84298063742,6257.936588637962
2022-10-24,GRT.JO,1,1313.3378459124494,1577.151911731369
2022-10-24,HAR.JO,1,4883.100755252139,4602.621309521622
2022-10-24,IMP.JO,1,17657.467109539328,13371.113726255606
2022-10-24,INL.JO,1,8607.321456578438,5938.617119259712
2022-10-24,INP.JO,1,8775.011920489951,5698.394393896216
2022-10-24,KIO.JO,1,38460.799394606685,32075.617688007485
2022-10-24,MNP.JO,1,33792.36603811026,32198.99938447442
2022-10-24,MRP.JO,1,17428.92189208408,19790.01184892716
2022-10-24,MTN.JO,1,11617.457769140954,13604.646535341995
