,ABG.JO,AGL.JO,AMS.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,HAR.JO,IMP.JO,INL.JO,INP.JO,KIO.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RLO.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO
GRT.JO,0.00017471766,1.7042887e-05,0.000633144,1.7042887e-05,1.7042887e-05,1.7042887e-05,0.00013819143,0.2248008,1.7042887e-05,4.7774032e-05,1.7042887e-05,1.7042887e-05,2.773786e-05,1.7042887e-05,1.7042887e-05,4.0321298e-05,1.7042887e-05,1.7042887e-05,7.046445e-05,1.7042887e-05,0.7732788,1.7042887e-05,5.5413668e-05,1.7042887e-05,0.0001129845,1.7042887e-05,1.7042887e-05,6.1714156e-05,1.7042887e-05,1.7042887e-05,0.00010917193,0.00014198215
HAR.JO,0.00035808087,0.00035808087,0.00035808087,0.010386066,0.00045418093,0.41826886,0.01127794,0.055039603,0.00035808087,0.00035808087,0.049355183,0.00035808087,0.00035808087,0.002150727,0.008300883,0.00035808087,0.0031912692,0.00035808087,0.00035808087,0.00076307287,0.22852455,0.00035808087,0.20348562,0.0007595233,0.0008399147,0.00035808087,0.00035808087,0.00035808087,0.00035808087,0.00035808087,0.0008180996,0.00065514975
IMP.JO,0.006992391,0.006992391,0.01756879,0.023496464,0.021251805,0.035395876,0.03683447,0.086054385,0.0070338617,0.006992391,0.006992391,0.006992391,0.006992391,0.020734731,0.00845695,0.006992391,0.01373154,0.006992391,0.018894568,0.006992391,0.4072279,0.006992391,0.119558394,0.02691526,0.03181271,0.006992391,0.006992391,0.006992391,0.006992391,0.0131540485,0.006992391,0.006992391
INL.JO,0.00090090616,0.016295722,0.00090090616,0.00090090616,0.019369645,0.00090090616,0.00090090616,0.00090090616,0.00090090616,0.013435406,0.0012890451,0.0016102971,0.07498007,0.0028768615,0.012285149,0.009843595,0.00090090616,0.00090090616,0.00090090616,0.004203596,0.00090090616,0.06988708,0.00090090616,0.0023401435,0.00090090616,0.0022073456,0.2617391,0.48968858,0.0035338213,0.00090090616,0.00090090616,0.00090090616
INP.JO,0.0013748246,0.00022424002,0.00019120955,0.00064508856,0.001251853,0.00019120955,0.00019120955,0.0023256177,0.037630647,0.0107134525,0.021283457,0.0005419854,0.00019120955,0.00019120955,0.00019120955,0.00078700116,0.00019120955,0.00049503124,0.0007219549,0.00019120955,0.008683493,0.00019120955,0.00019120955,0.00019120955,0.0028605834,0.00019120955,0.056103814,0.0041295416,0.018052196,0.6510711,0.00019120955,0.17861843
KIO.JO,0.010175993,0.0030819124,0.586403,0.00031736956,0.00031736956,0.00047557882,0.0009291525,0.00031736956,0.00031736956,0.00031736956,0.00031736956,0.000586876,0.00051823666,0.18876015,0.00051293685,0.0057276543,0.0008981407,0.00031736956,0.00031736956,0.002396221,0.01408949,0.00031736956,0.002251095,0.00031736956,0.06597295,0.0016307475,0.00031736956,0.00031736956,0.00031736956,0.00031736956,0.11082946,0.00031736956
MNP.JO,0.010887797,0.019840537,0.009130335,0.016510721,0.015166774,0.009130335,0.009130335,0.009130335,0.009130335,0.02034536,0.031523135,0.009130335,0.077875294,0.009130335,0.013906371,0.018468117,0.009130335,0.053766526,0.03285625,0.009130335,0.009130335,0.27389944,0.009130335,0.029918274,0.009130335,0.009130335,0.027802506,0.17002521,0.035489887,0.01476279,0.009130335,0.009130335
MRP.JO,0.06451339,0.021720976,0.41150633,0.0029806902,0.0029806902,0.0029806902,0.017783236,0.0029806902,0.0029806902,0.0029806902,0.0029806902,0.0029806902,0.0029806902,0.0029806902,0.042181265,0.0029806902,0.004063736,0.10259077,0.0029806902,0.0029806902,0.054676995,0.0029806902,0.0029806902,0.0054923603,0.028682465,0.16977252,0.0029806902,0.0029806902,0.0029806902,0.0029806902,0.01740218,0.0029806902
MTN.JO,0.00040631928,0.029137822,0.9142599,0.00040631928,0.0067380513,0.00040631928,0.0014498582,0.005229851,0.00040631928,0.00040631928,0.00040631928,0.00048227247,0.00040631928,0.0019948087,0.0017505466,0.00040631928,0.0029706478,0.00040631928,0.00040631928,0.00040631928,0.016266635,0.00040631928,0.0014902921,0.0016554784,0.001550553,0.00040631928,0.00040631928,0.0033649814,0.00040631928,0.004750897,0.00040631928,0.00040631928
NED.JO,0.0019788828,0.009336075,0.037963104,0.32820812,0.008504743,0.008449593,0.013541981,0.0019788828,0.002745085,0.0019788828,0.00266054,0.014166364,0.0019788828,0.0019788828,0.19355029,0.0019788828,0.17589776,0.10307044,0.0019788828,0.0019788828,0.0019788828,0.0019788828,0.0027477827,0.033961862,0.0019788828,0.016659176,0.015876822,0.0019788828,0.0019788828,0.0029770064,0.0019788828,0.0019788828
NPN.JO,0.00025829143,0.00025829143,0.0008019207,0.00025829143,0.00025829143,0.0011561117,0.00025829143,0.0039869007,0.00025829143,0.00025829143,0.0032458252,0.027463913,0.8912415,0.00025829143,0.050077382,0.00025829143,0.00025829143,0.00025829143,0.00025829143,0.009152359,0.00025829143,0.00048086434,0.0033728974,0.00025829143,0.00025829143,0.00025829143,0.00086045515,0.0023181962,0.00025829143,0.00025829143,0.0009342767,0.00025829143
NRP.JO,0.003119914,0.14876334,0.53615373,0.003119914,0.003119914,0.003119914,0.01389955,0.005067159,0.003119914,0.003119914,0.003119914,0.0046407892,0.003119914,0.003119914,0.003119914,0.003119914,0.026754146,0.09925894,0.003119914,0.003119914,0.003119914,0.003119914,0.004292579,0.010575813,0.003119914,0.010924165,0.003119914,0.003119914,0.003119914,0.0726862,0.003119914,0.0045853555
REM.JO,0.0003913716,0.0003913716,0.0003913716,0.032655977,0.0003913716,0.0003913716,0.0003913716,0.0003913716,0.0044089626,0.0046219653,0.002066777,0.0019676576,0.47100165,0.0003913716,0.0013833734,0.0003913716,0.0003913716,0.12331097,0.17010513,0.0073123667,0.0003913716,0.161488,0.0018663105,0.0030714995,0.0003913716,0.00048363098,0.0060244035,0.0014133257,0.0003913716,0.0003913716,0.00094740075,0.0003913716
RLO.JO,0.0020456756,0.0015991933,0.0015991933,0.021285383,0.004125241,0.0015991933,0.0018222476,0.1360357,0.021508502,0.05512598,0.002337097,0.0015991933,0.0015991933,0.0015991933,0.0015991933,0.0015991933,0.0015991933,0.24608804,0.26128072,0.0015991933,0.015385983,0.0052026333,0.0015991933,0.0015991933,0.001947617,0.0015991933,0.0017704242,0.00680757,0.03844145,0.050317593,0.0015991933,0.10608342
SBK.JO,0.0029819235,0.0029819235,0.03429284,0.0029819235,0.0029819235,0.0029819235,0.0029819235,0.011266828,0.0029819235,0.0029819235,0.0029819235,0.009630624,0.66829675,0.0029819235,0.0982497,0.0044301148,0.0029819235,0.00719058,0.0029819235,0.007763024,0.0037446974,0.020293053,0.0073124818,0.011414612,0.0029819235,0.007678855,0.0030164407,0.0547267,0.0029819235,0.0029819235,0.0029819235,0.0029819235
SHP.JO,0.006048301,0.002345108,2.8335027e-05,2.8335027e-05,6.7939734e-05,2.8335027e-05,2.8335027e-05,2.8335027e-05,2.8335027e-05,4.061125e-05,4.5199045e-05,2.8335027e-05,2.8335027e-05,0.00045772613,2.8335027e-05,0.00034858234,0.0040271473,2.8335027e-05,4.252111e-05,2.8335027e-05,0.0059054177,4.3998756e-05,2.8335027e-05,2.8335027e-05,0.00021252043,2.8335027e-05,2.8335027e-05,2.8335027e-05,0.008256663,0.10922888,2.8335027e-05,0.86244774
SLM.JO,0.005181799,0.013153907,0.0016768699,0.008574711,0.006527055,0.03494498,0.0016768699,0.0016768699,0.27478802,0.0016768699,0.03640459,0.11392727,0.0016768699,0.009772384,0.002565463,0.02644516,0.0016768699,0.0019907968,0.0016768699,0.002054553,0.036115568,0.0016768699,0.0016768699,0.0016768699,0.13160887,0.002853864,0.042772233,0.013989424,0.0016768699,0.21452998,0.0016768699,0.0016768699
SOL.JO,0.0026496283,0.006850133,0.13611397,0.01249326,0.0039285887,0.0026496283,0.006844625,0.0026496283,0.0026496283,0.0026496283,0.0026496283,0.006959919,0.47930604,0.0026496283,0.028833443,0.0026496283,0.00564093,0.060785785,0.0026496283,0.0026496283,0.0026496283,0.022676371,0.14829098,0.026853632,0.0026496283,0.0065026633,0.0028760694,0.0026496283,0.0026496283,0.0026496283,0.0026496283,0.0026496283
VOD.JO,0.012084981,0.026367776,0.004067811,0.034989957,0.012547387,0.004067811,0.004067811,0.004067811,0.009497611,0.004151043,0.011898877,0.004067811,0.004067811,0.004067811,0.011092823,0.008528348,0.004067811,0.5834761,0.01344102,0.004067811,0.009679611,0.0106310025,0.004067811,0.018039497,0.0040725195,0.012711835,0.023510298,0.08698795,0.0089192735,0.048558295,0.004067811,0.004067811
