,ABG.JO,AGL.JO,AMS.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,HAR.JO,IMP.JO,INL.JO,INP.JO,KIO.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RLO.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO
GRT.JO,0.0005309395,0.0005309395,0.002393481,0.056836907,0.0005309395,0.0005309395,0.005197618,0.0027095375,0.0005309395,0.02528313,0.3416598,0.0005309395,0.0005309395,0.0005309395,0.0016612,0.0005309395,0.0005309395,0.004430568,0.0005309395,0.02279633,0.0012561298,0.36927035,0.0005309395,0.0036006286,0.0005309395,0.0005309395,0.0005309395,0.0005309395,0.0038719042,0.13204992,0.0005309395,0.017956631
HAR.JO,0.0066224,0.110157266,0.08457928,0.0066224,0.059029777,0.0066224,0.26175246,0.0066224,0.0066224,0.0066224,0.0066224,0.0066224,0.0066224,0.0066224,0.008883768,0.0066224,0.0066224,0.026537731,0.0066224,0.0066224,0.0066224,0.0076550716,0.0066224,0.008685745,0.0066224,0.021720553,0.13300732,0.0066224,0.040517755,0.0066224,0.07699404,0.03465368
IMP.JO,0.0018555522,0.0010680899,0.0010680899,0.0010680899,0.010349073,0.016039371,0.0010680899,0.0010680899,0.0014192692,0.27841434,0.0018846021,0.037335012,0.22127052,0.0010680899,0.0010680899,0.09811902,0.0010680899,0.0012910306,0.0037065097,0.0010680899,0.12935239,0.0010680899,0.0010680899,0.0010680899,0.14626679,0.0013588734,0.010542695,0.015462109,0.009311646,0.0010680899,0.0010680899,0.0010680899
INL.JO,0.008393564,0.00010126458,0.00010126458,0.00047103502,0.00010126458,0.001026132,0.0013914848,0.0034590105,0.00010126458,0.00010126458,0.00010126458,0.00012454855,0.00010126458,0.0022099041,0.028005457,0.00010126458,0.0012925118,0.0001137642,0.00045801702,0.9317871,0.00010126458,0.00011948019,0.00039762782,0.00010126458,0.00026005175,0.00010126458,0.00010126458,0.000926721,0.00010126458,0.017866882,0.0002790142,0.00010126458
INP.JO,0.00040643403,0.0018214849,0.0008677586,0.00040643403,0.03744744,0.00040643403,0.00040643403,0.00057429314,0.00040643403,0.00040643403,0.00040643403,0.0012673434,0.032186583,0.00040643403,0.00040643403,0.025512412,0.00040643403,0.0030115787,0.00040643403,0.00040643403,0.0005755284,0.00040643403,0.00040643403,0.0006673226,0.6280627,0.013036935,0.007653271,0.00040643403,0.23999949,0.00040643403,0.00040643403,0.00040643403
KIO.JO,0.03986776,0.0011572475,0.0011572475,0.04913406,0.0011572475,0.0011572475,0.034837123,0.0011572475,0.0011572475,0.016952375,0.0011572475,0.00310344,0.0011572475,0.0011572475,0.002584473,0.0011572475,0.0011572475,0.0012674279,0.0011572475,0.7541716,0.044513475,0.010389638,0.0011572475,0.0072614136,0.004263622,0.0020112074,0.0017153434,0.004933781,0.0011572475,0.0016440996,0.0038518542,0.0012957789
MNP.JO,0.059174,0.0037185107,0.002099074,0.029692605,0.0077616586,0.009377485,0.002099074,0.011683608,0.011885976,0.002099074,0.002099074,0.002099074,0.0034331079,0.008606092,0.0032040575,0.002099074,0.0063470756,0.0071060387,0.015282745,0.042284176,0.002099074,0.002099074,0.002099074,0.024968794,0.68497217,0.0043791747,0.002099074,0.02292695,0.003790404,0.002099074,0.014216486,0.002099074
MRP.JO,0.037326977,0.0011229052,0.024266379,0.44145647,0.00082783704,0.0009962692,0.0011405622,0.00082783704,0.00082783704,0.0035200557,0.00082783704,0.0024739646,0.07535918,0.00082783704,0.00082783704,0.00082783704,0.014317757,0.021278951,0.00082783704,0.18760522,0.00082783704,0.0008826148,0.00082783704,0.00082783704,0.17335157,0.00082783704,0.00082783704,0.00082783704,0.00082783704,0.00082783704,0.00082783704,0.00082783704
MTN.JO,0.005079513,0.005079513,0.018712748,0.027285384,0.0071215527,0.005079513,0.049203847,0.033100538,0.005079513,0.005079513,0.005079513,0.005079513,0.026812304,0.005079513,0.005079513,0.005079513,0.005079513,0.18209493,0.005079513,0.05588833,0.005079513,0.017988835,0.005079513,0.0054306476,0.20727797,0.01859788,0.014665591,0.005079513,0.22424385,0.025223898,0.005079513,0.005079513
NED.JO,0.00027061647,0.0006149668,0.0010947421,0.00027061647,0.00027061647,0.0023494745,0.00027061647,0.00027061647,0.08375808,0.102516666,0.7484331,0.00027061647,0.0048744148,0.00041329657,0.00027061647,0.043626394,0.00027061647,0.00027061647,0.00027061647,0.00027061647,0.0009644882,0.00027061647,0.00055501354,0.00027061647,0.00027061647,0.00027061647,0.00027061647,0.0018462493,0.00027061647,0.00027061647,0.00027061647,0.0038114102
NPN.JO,0.02174405,0.0020736118,0.0016190817,0.011451037,0.0016190817,0.0029570558,0.0069462196,0.06449659,0.017649403,0.0016190817,0.0027823127,0.0016190817,0.0016190817,0.0030721887,0.02091238,0.0016190817,0.043442193,0.0058451104,0.056749355,0.597918,0.0016190817,0.0016279753,0.0016190817,0.02509956,0.03206155,0.0016190817,0.0016190817,0.03298114,0.0016190817,0.027386215,0.0016190817,0.0033750262
NRP.JO,0.31175464,0.028204292,0.0053506414,0.072275594,0.00028944926,0.0005741211,0.00028944926,0.00028944926,0.00028944926,0.00028944926,0.00028944926,0.00028944926,0.00028944926,0.00028944926,0.0020283842,0.0034365987,0.0006544374,0.00028944926,0.00041768455,0.012330899,0.00028944926,0.00028944926,0.06339708,0.00028944926,0.00028944926,0.00028944926,0.00028944926,0.0005511751,0.00028944926,0.00028944926,0.48984236,0.003971984
REM.JO,4.4173896e-05,1.0862932e-05,1.0862932e-05,1.0862932e-05,0.00019783022,0.013057456,1.0862932e-05,5.853402e-05,0.00092746934,0.3076782,0.0040427144,0.0116398195,0.14191046,2.6866637e-05,1.0862932e-05,0.0055655725,1.0862932e-05,1.0862932e-05,0.0011153758,1.0862932e-05,0.19645973,1.0862932e-05,1.0862932e-05,0.0001149967,0.22894835,1.0862932e-05,0.00010400421,0.087882504,5.089308e-05,3.387699e-05,1.0862932e-05,1.0862932e-05
RLO.JO,0.005015193,0.036703408,0.108904906,0.005015193,0.027743815,0.005015193,0.005015193,0.005015193,0.005015193,0.005268177,0.005015193,0.011664238,0.12900245,0.005015193,0.005015193,0.01840783,0.005015193,0.012605056,0.005015193,0.005015193,0.005015193,0.005015193,0.005015193,0.01462847,0.24496724,0.05032495,0.017469572,0.005015193,0.22702122,0.005015193,0.005015193,0.005015193
SBK.JO,0.091027446,0.004436464,0.004436464,0.05226697,0.0049602147,0.026989294,0.004436464,0.006813921,0.004436464,0.020833503,0.0074112955,0.005865464,0.004969917,0.008601382,0.0051445067,0.33890468,0.004436464,0.004436464,0.004436464,0.07404078,0.006376063,0.004436464,0.027315268,0.02727066,0.011243224,0.008455645,0.004436464,0.10754662,0.017001014,0.004436464,0.09816101,0.004436464
SHP.JO,0.00073717255,0.00073717255,0.00073717255,0.00073717255,0.0024982323,0.00073717255,0.021061761,0.044082146,0.00073717255,0.00073717255,0.00073717255,0.00073717255,0.00073717255,0.00073717255,0.0012069836,0.003118655,0.00073717255,0.0027522913,0.00073717255,0.09168152,0.0035310674,0.0037356038,0.0020964092,0.0012340744,0.0010027854,0.0041471734,0.004337854,0.00073717255,0.012094737,0.78962386,0.00073717255,0.00073717255
SLM.JO,0.013190924,0.0027358124,0.0027358124,0.0030542063,0.11848407,0.07935161,0.0027358124,0.031193592,0.0051872926,0.024086265,0.005622317,0.0027358124,0.0037737454,0.31643277,0.060864337,0.02964367,0.0027358124,0.003641907,0.0027358124,0.0055089705,0.0080315005,0.0027358124,0.0027358124,0.007813268,0.028728575,0.0048796465,0.0027358124,0.11245536,0.0317366,0.0027358124,0.07622543,0.0027358124
SOL.JO,0.027383855,0.0004972827,0.0004972827,0.0004972827,0.0008300464,0.003507064,0.0076089767,0.0004972827,0.0004972827,0.0004972827,0.0004972827,0.010229552,0.0004972827,0.032612473,0.4036637,0.0004972827,0.001587279,0.0004972827,0.0004972827,0.012098776,0.0004972827,0.0004972827,0.03539215,0.0004972827,0.0004972827,0.0009807147,0.0012113178,0.0004972827,0.0004972827,0.00065262336,0.4532196,0.000568026
VOD.JO,0.0061039766,0.0061039766,0.0061039766,0.0078062955,0.0061039766,0.01025206,0.1765112,0.0061039766,0.0061039766,0.0061039766,0.0061039766,0.0072965673,0.0061039766,0.052879892,0.16649275,0.009701086,0.009931039,0.0061039766,0.0061039766,0.050033793,0.0061039766,0.02722715,0.18407492,0.0061039766,0.0061039766,0.0061039766,0.020352101,0.0061039766,0.0061039766,0.08051722,0.020436494,0.07271983
