StockID,Actual_Price,Predicted_Price
SBK.JO,16568.142628058093,16506.141910560196
GLN.JO,3317.62154613022,3307.309051783406
EXX.JO,13206.670718308742,13324.71436762833
AGL.JO,36590.2653853636,36204.58500480984
MTN.JO,8411.392550802393,8204.206387003323
NED.JO,26848.44545793254,27036.02018386731
SBK.JO,14303.39754130022,13927.823184606563
SHP.JO,17552.855316630186,17264.841311865486
GFI.JO,4481.23191034374,4527.433560755922
BTI.JO,85309.70451540104,82100.51681406051
MTN.JO,5737.571348175566,5684.660672470749
RLO.JO,6896.889676295657,7010.305420305842
DSY.JO,13215.446156072985,12375.534269578393
GRT.JO,2463.6196428897897,2440.100767837154
BTI.JO,54569.42982281529,54709.03633722395
FSR.JO,5170.187533350298,5004.216139913609
MNP.JO,30100.414330165484,29804.108548873395
BHG.JO,49351.99977256358,49022.96538631432
SSW.JO,4225.938971538751,4199.009669195452
MTN.JO,20499.32273107284,20908.086868200364
INP.JO,3594.3535287782142,3620.8316559468367
BTI.JO,60013.38291799568,59767.64307541901
BID.JO,33782.218825407326,33858.45683569834
RLO.JO,4966.90192308843,4784.895101352893
REM.JO,13670.062546490662,13452.495926670177
OMU.JO,1066.4379831875121,1058.2174805973118
DSY.JO,16641.525596176187,16242.817235159573
BTI.JO,52656.366889657394,51946.75703409134
AGL.JO,57393.32445401471,55826.964862978784
BVT.JO,18674.64246982636,19083.44622634468
KIO.JO,22255.343690025882,22294.547816015867
NPN.JO,108448.71814993036,99623.04154285183
NRP.JO,13876.715534539195,13732.67742549209
VOD.JO,12413.469775986276,12140.925001556054
NRP.JO,11567.241297525992,11023.881141662072
GLN.JO,6842.219877752825,6983.185578874312
CLS.JO,9730.460061928025,9832.007215260368
AMS.JO,36062.374457516766,36407.36616298754
MNP.JO,39805.699055729434,38867.11557087116
PPH.JO,1319.7510933374542,1333.9143688837557
BID.JO,31284.085672242567,30593.93217040226
GLN.JO,5559.671940988745,5743.468353579752
NED.JO,22703.188797522365,22442.87140730134
OMU.JO,1056.1999517727945,1055.9876096763383
DSY.JO,16411.825803211075,16179.207385234595
KIO.JO,31320.499667013068,30400.465420316094
CPI.JO,165146.04837896422,166888.79913097483
AGL.JO,14804.098166203723,14843.778213685815
INP.JO,11998.58966467343,11984.51938531664
SBK.JO,16595.01593582006,16828.721643148456
CFR.JO,269411.9997234568,265857.1366740898
SBK.JO,18130.924072614987,18011.491388187977
BVT.JO,21747.642245013445,21397.793200674354
CPI.JO,212072.57476411507,208830.36004653157
AGL.JO,75931.39635785477,75503.41924552474
INL.JO,3447.390610364004,3447.4527100346313
SHP.JO,17138.482199666993,17173.46274160192
MRP.JO,21092.386811182605,20817.51017945464
REM.JO,13711.178762097785,13806.70346280266
BTI.JO,52911.62887188041,52934.75672772154
ABG.JO,16485.064133913256,15902.19571088627
CLS.JO,27581.003341398784,26427.184768175706
INP.JO,10695.891062575274,10761.827545290811
BTI.JO,48264.72637866574,48713.37060044316
BVT.JO,18836.81491725677,19137.174878939117
RLO.JO,3767.4746079107367,3887.8999761370937
APN.JO,14087.619841315201,13818.904794372502
GLN.JO,5611.668472154532,5039.964594063349
INP.JO,3083.528053146809,3008.115112232692
FSR.JO,5175.163044998379,5245.147790871153
APN.JO,33563.25784527813,32978.89364204137
DSY.JO,15154.599615706074,15196.564370913957
SBK.JO,10882.069305822835,10878.663725745864
CLS.JO,38160.97382386832,37855.85452786996
KIO.JO,36317.30943455845,35061.744406202466
BID.JO,25232.05680555571,25829.02770816628
ABG.JO,14594.525385398418,14637.114288783632
ABG.JO,15353.025968503207,15604.092128556222
AMS.JO,76576.72757115772,74805.22325485117
RLO.JO,7764.125046451678,7713.1069410628115
REM.JO,13761.217787849717,13658.148222783027
DSY.JO,12786.74513442701,12441.883324064083
NRP.JO,12846.421750921667,12610.441294775605
MTN.JO,8549.396560998237,8216.61714911634
MNP.JO,34956.897741804016,34603.228675270686
INP.JO,4897.127357338701,4921.254779680399
INP.JO,4093.1262230575667,4093.480007248101
REM.JO,11749.8272458383,11817.631461514015
INL.JO,10752.33604706591,10588.04298463394
DSY.JO,14591.067069927058,14366.775017196896
SSW.JO,5480.737312925135,5249.819053722472
SHP.JO,19858.062366135593,19652.045206988812
INL.JO,10997.116114830715,10511.597693616524
NED.JO,18105.525160108707,18962.061605382085
SOL.JO,14788.000071145158,14091.676977466035
EXX.JO,21664.229807091466,22169.167743337744
CPI.JO,92870.32144156692,93161.84221972921
BTI.JO,64683.9567995891,64329.162394401734
ABG.JO,17665.639030916616,17468.679195814766
AMS.JO,31877.014192098864,33384.22457498312
PPH.JO,1737.2410908724032,1664.0707291625786
PPH.JO,2022.999997085124,2022.6222405122971
KIO.JO,46258.79336401827,43781.98045185244
MTN.JO,21991.98880710994,21737.0133810908
MTN.JO,12191.372749606975,12021.411009878224
GRT.JO,2465.2595249623487,2347.1968898219643
RLO.JO,3193.531984507116,3242.6389399932773
INP.JO,4447.209853990818,4381.526772102123
MTN.JO,11059.174603062971,10967.76171369993
NRP.JO,9793.366085097163,9628.076650099041
PPH.JO,1088.7946763005802,1119.4096880565648
SOL.JO,42495.346781664295,41092.40949412319
REM.JO,14829.554849728302,14638.767644224805
INL.JO,5687.463846988336,5728.534991796478
SHP.JO,19259.640983578982,19372.990528177645
BVT.JO,19519.4535192418,19431.593659454844
GFI.JO,9708.470737889184,8688.101153936157
PPH.JO,1326.7497573456903,1305.3828110585464
VOD.JO,12738.771603736095,12338.9402391318
BTI.JO,59829.018947641365,58983.97519156302
AMS.JO,184053.95444512132,178721.330706879
NED.JO,30783.767133391608,30439.896728497406
BVT.JO,19002.2560152766,18714.263319519527
SHP.JO,25807.775790152024,25812.854978366056
NRP.JO,15056.959362745925,14933.93619529286
BVT.JO,29207.454713078336,28151.557122468137
NRP.JO,8105.474984533225,7837.436528604608
DSY.JO,15095.941299093365,14711.976823424748
REM.JO,14632.3126644679,14768.071326987236
HAR.JO,3436.425901325212,3157.0195303872624
BTI.JO,55772.62469209812,55545.5503153702
BVT.JO,7502.7768530905,7465.073374481433
KIO.JO,4509.6547336997755,4517.932607208335
PPH.JO,1823.4350166461445,1791.4132967158075
MNP.JO,41415.00072407699,40575.27973457612
BVT.JO,8891.248171981206,8734.637379683518
AGL.JO,57158.4024234963,58822.86976793589
SBK.JO,16999.577993283398,16423.29399015149
GRT.JO,1289.5384449759536,1338.3510422443
ABG.JO,8372.971640356467,8061.065361088549
MRP.JO,26058.01192377642,26396.104273106324
PPH.JO,2188.587172718693,2088.942988131683
CPI.JO,123286.43447671634,119105.54331872288
SHP.JO,14554.383812716578,14444.201217917898
AGL.JO,60076.915987246844,60206.83202903444
HAR.JO,2590.3415851934024,2675.4177109865414
REM.JO,13116.556713146449,13132.152054786595
ABG.JO,19817.09593507694,19410.28135287296
MRP.JO,23263.164456375413,23107.87646055734
VOD.JO,14533.16784762172,14518.027881565504
SBK.JO,18606.48446304968,18814.338451860007
GFI.JO,3220.6411169521034,3256.416429662044
EXX.JO,14387.335889631939,14255.504196570544
INL.JO,5057.356979854754,5100.290452031768
CPI.JO,22005.339901957796,22134.864036182873
ABG.JO,17053.46848143963,16889.610158896074
FSR.JO,5820.161087802087,5635.730206757318
IMP.JO,6982.563202145914,7446.549847976444
SLM.JO,8731.328980099875,8906.948577967472
NPN.JO,314983.09213411715,308394.38973357715
REM.JO,16312.037431908713,16196.378565835184
NRP.JO,10966.288978090683,10871.528631649502
RLO.JO,6002.164433010505,5902.665470439097
GFI.JO,7317.093766486687,7513.849580511298
GLN.JO,3971.765912030125,3878.3556634106208
INL.JO,6931.801803773327,6870.715610374464
BID.JO,29512.556554872543,27924.163891408592
APN.JO,17911.029413680662,17892.587236321066
GFI.JO,16920.821891183077,16723.800699575862
ANH.JO,108927.91288402071,108976.54409259814
NPN.JO,174021.7674050352,175720.9381074065
NPN.JO,307430.37981397565,305612.792334659
SBK.JO,15611.645150935745,15665.971656121781
SOL.JO,36920.825566058455,36225.64860246447
ANH.JO,116469.19594452973,116344.29464012524
SOL.JO,19812.223312885006,19692.461051113205
AGL.JO,19801.779579933904,19260.387490938065
GFI.JO,26572.99541569967,26557.401323464757
NPN.JO,102380.0230000423,104214.40667258867
GRT.JO,2010.927218471465,1993.9234405083594
NPN.JO,261792.80138371047,250875.06693645287
PPH.JO,1672.6844251054554,1634.4277507360111
SHP.JO,14469.59091664286,14197.666036445122
KIO.JO,52686.09575858375,52100.7173190238
MNP.JO,33677.132151852944,33962.57683460461
EXX.JO,5299.807123546434,5487.969203653738
BVT.JO,19045.36349974276,18990.389223242182
DSY.JO,9473.12973067802,9369.611982746474
NPN.JO,180258.44055244606,184226.78418950574
MNP.JO,32063.84398470301,32133.599772511923
FSR.JO,4505.49610320128,4369.961265302831
SHP.JO,21636.48466644599,22253.245018820046
SHP.JO,19759.448917781003,19705.641982907313
SHP.JO,18032.18575758708,18135.213064196083
CLS.JO,35468.39955153025,34960.44327023125
EXX.JO,9530.090642403302,9365.97167665721
CPI.JO,46917.91859876062,46276.03547811846
BVT.JO,18828.464788428802,18553.922606529668
MTN.JO,12506.194397866244,12387.35176208463
SBK.JO,11205.28615402669,11356.346987107303
NED.JO,28061.369331354334,27843.61778467102
SSW.JO,3662.3905700438036,3752.302169305781
INP.JO,5110.7739297398075,5146.07785505621
KIO.JO,17082.17534541755,18005.285171454336
ANH.JO,112998.75620960398,115109.39964108309
IMP.JO,21732.120331537473,22628.18051648834
BID.JO,25675.957105123438,25920.26931924373
GFI.JO,5079.037565127506,4985.21677341443
INL.JO,4882.87692044006,4879.813690155745
INP.JO,4437.676853824611,4319.9925028834405
PRX.JO,59413.92265470932,59480.69524692989
BTI.JO,60655.32438913174,60373.40786265896
MTN.JO,12819.234387663191,12710.496476391598
EXX.JO,4850.3183319990785,4930.890991266169
BID.JO,28846.789023483172,29076.0460658893
BTI.JO,64574.73873203038,67138.78285543097
NPN.JO,237274.2309876387,227172.04771140683
BVT.JO,15999.613971830957,15905.570479081362
OMU.JO,1040.8432672313556,1062.760746143049
KIO.JO,16504.345390069822,16111.146764205274
AMS.JO,30917.284962639093,30569.751055214638
NPN.JO,311731.28165089386,310981.5336433966
INL.JO,12335.496169194113,12159.527043184265
FSR.JO,4965.922348695807,4932.018818629091
CFR.JO,268999.9994820189,261706.4544235193
NPN.JO,218488.0864745127,220098.8502411181
EXX.JO,13112.165948079637,12982.217731230485
MNP.JO,32260.800765646505,31292.598154752457
FSR.JO,3942.7262982553293,3729.938869904683
AMS.JO,119127.65594699093,120852.30915415332
GLN.JO,6006.645423260634,5937.799149722327
INL.JO,5487.730893551721,5411.540098516387
REM.JO,16863.56864662381,16938.923041443224
SBK.JO,19860.771389705595,19086.169361095643
SLM.JO,6041.513669760665,6062.974767523818
SHP.JO,21320.724997837387,21076.893792228657
SLM.JO,6625.989748933236,6499.34786252433
BID.JO,25035.804651295766,25453.968529942445
MTN.JO,5783.519984917822,5802.492664882474
BTI.JO,57388.31583404273,56865.580802042736
BHG.JO,60203.99957092479,59186.629793047905
BID.JO,26579.55054247845,26410.003028027713
SLM.JO,5249.121556441532,5210.167440232879
GRT.JO,2197.897479487751,2186.7415404454373
SBK.JO,15220.939404345701,15100.842474962179
APN.JO,13577.16892806656,13516.496291068965
GLN.JO,11626.913165979553,11337.478712884244
MTN.JO,9545.28928923037,9326.334676489945
GRT.JO,2424.4656045748566,2387.762879973278
BID.JO,44453.3439513445,44167.384168308236
MNP.JO,21333.64851469938,21528.310906339495
BTI.JO,62261.41730496904,62392.923849007
KIO.JO,24229.91537390111,22769.135167273897
SLM.JO,7838.884145580465,7683.526587075088
KIO.JO,32247.963881306412,31760.24605954625
NPN.JO,139758.2320536878,136904.10016176896
MNP.JO,25879.140925013227,25313.589321745705
SBK.JO,14287.828266885599,14440.706765807643
CLS.JO,12378.461062441987,12383.856993728987
SOL.JO,48591.54419592442,47175.50510469603
VOD.JO,14021.518587245955,13744.723678384093
INP.JO,4920.822227522003,4903.191147534351
NPN.JO,88946.03044220206,87506.00789190043
PPH.JO,1920.0000380869715,1928.0565695250043
GFI.JO,27379.844363037264,27257.059390906536
AGL.JO,38780.23803957956,38389.20707687305
MNP.JO,35385.72263436462,34662.02723382786
GRT.JO,2525.085923977728,2507.626224760869
INP.JO,4634.405776421394,4537.011687638704
OMU.JO,1675.2003123219838,1640.0171978903381
BID.JO,26003.326320732944,25722.620705156587
GRT.JO,1401.443833497608,1442.127678776375
CLS.JO,20476.716169967316,20316.50984305388
GRT.JO,2819.6828975128233,2660.573369813487
NPN.JO,433099.9955808278,432041.6506572617
OMU.JO,1857.1054934861022,1831.0249752572563
BID.JO,40222.12527944148,40713.75598940999
SHP.JO,16362.959241337752,16832.457468403474
MRP.JO,23900.332483448266,23683.470546737666
REM.JO,17574.50363413914,17581.77354711818
PPH.JO,1530.999991312612,1523.731085694024
VOD.JO,10787.105449509894,10947.49327898299
NED.JO,22059.699170728127,21799.811293178704
VOD.JO,10743.274383647251,10635.241351180652
KIO.JO,55165.09464388644,54814.94681293879
SLM.JO,6847.331503286725,6864.637451156741
MTN.JO,9227.471774746276,9262.974361964194
PPH.JO,2286.00000720589,2216.9804489478556
APN.JO,14246.683761684282,14554.015879662067
INL.JO,7435.472416009405,7753.054240648169
IMP.JO,7609.737243192031,7751.358852334572
SBK.JO,17440.150011854363,17914.63455436332
DSY.JO,10540.165136620826,10727.951998228136
ABG.JO,17780.593461460434,17638.27322837338
HAR.JO,1583.3532443699953,1470.4447228928682
MTN.JO,12975.480228669343,12800.09352351522
BTI.JO,53670.51199579326,53107.89956394484
GLN.JO,3877.7712069158442,3829.465086926066
CLS.JO,38734.87994215521,38242.589646077715
OMU.JO,1249.0119489860735,1196.6320253865706
INP.JO,5739.782681169279,5768.892391189758
IMP.JO,18632.333763880713,18108.36988125254
CLS.JO,11781.422730697406,11651.814845477842
SHP.JO,12156.554665763497,11841.721075075626
CLS.JO,25706.324047500326,25697.530822761473
FSR.JO,4951.798819246746,4981.931549544373
CLS.JO,18017.72064285184,17878.63290829165
MRP.JO,21471.853283920038,20750.847743510738
RLO.JO,5841.473711470957,5766.0186718626355
IMP.JO,8695.846580138295,8490.253643555483
NED.JO,25176.463561120676,24706.187008082925
BID.JO,40514.01875275002,40112.30549445004
SHP.JO,23085.216464434983,23045.569249264896
KIO.JO,59866.80974330044,62511.95429234929
HAR.JO,5506.475152850719,5401.09369199192
BVT.JO,22973.75767889069,22979.09273056727
GFI.JO,24835.456454432366,25381.21899272973
NED.JO,21423.02770203873,21223.760844735603
IMP.JO,10872.050591764317,10734.773650309275
BTI.JO,91467.2328658523,91031.17002605321
FSR.JO,7691.706106950587,7824.205407592526
FSR.JO,4552.51068342998,4533.613242190884
AMS.JO,85019.3903147783,84727.11661961627
SLM.JO,6141.242235669983,6107.999832046335
OMU.JO,1964.6478030915969,1995.9141541314457
GRT.JO,1238.4408015038703,1258.3937080114933
PRX.JO,36758.02751457994,39997.150226701226
HAR.JO,4359.209423271079,4419.941199471306
MNP.JO,43982.397903922596,44478.016086545074
BID.JO,41584.62514513732,41445.047923654325
SHP.JO,15552.90831110085,15391.457855340062
APN.JO,26769.13990353048,26504.090564222308
INL.JO,5886.7137882589595,5756.024799460894
VOD.JO,12638.569459985942,12763.960092755035
ANH.JO,104711.38216099492,104681.07949166931
KIO.JO,9748.781964535083,9963.912301415374
ANH.JO,83823.18678562378,81371.39235403179
NRP.JO,12800.428707165933,12570.94789018965
HAR.JO,2470.077858505362,2431.7876488271368
INP.JO,5066.955003916257,5019.517147922772
ABG.JO,15343.537725795992,15238.633778952993
AMS.JO,29237.139029378417,29000.514052710492
MTN.JO,8497.314500050263,8360.838504690677
SBK.JO,16346.935916765246,16361.099976099564
VOD.JO,14348.798939114902,14047.558385243057
NRP.JO,9732.421730762666,9634.736825889207
KIO.JO,49683.15978844872,48318.46875708516
EXX.JO,13486.83136031439,13006.979830412893
ABG.JO,18132.029009555,18101.016307475977
INP.JO,5834.076609281998,5820.529984260385
SLM.JO,7748.078206242528,7452.962290990166
NED.JO,23310.01909112712,22516.5939862589
SSW.JO,2022.9999996919455,2008.4784647384163
INL.JO,3550.1303732300003,3509.9691841077874
VOD.JO,16070.053895184537,15985.63122489769
APN.JO,28481.42366858013,28345.029640867375
APN.JO,14808.904075432045,14199.60675949388
GRT.JO,1483.2330430385814,1474.8040005605112
GLN.JO,4812.450572097558,4692.664994502673
ANH.JO,99556.2807127661,98933.03304259572
APN.JO,26296.504398735706,25913.52458674321
SBK.JO,18585.445659168647,18474.02969498257
INP.JO,4725.978607076919,4673.457347315678
INL.JO,9794.483156909235,10084.726280872943
MRP.JO,24212.25542965683,24321.184332346547
GFI.JO,12711.40448121076,12118.541032580571
GRT.JO,2530.758530132946,2507.361704124109
REM.JO,19160.70312181965,19151.648150765337
OMU.JO,1126.497178751677,1153.2700214655888
GLN.JO,7362.710673124995,7474.281902476214
BVT.JO,25765.891506526565,25209.69151616446
SLM.JO,5383.969705801574,5549.557954588439
VOD.JO,15202.424913641065,15114.094940279145
IMP.JO,11269.991010009893,11183.31693966774
MNP.JO,29869.423933738668,29693.605042335053
ABG.JO,9844.747120702872,9112.927641355549
KIO.JO,45044.66818250443,46783.037714150974
SOL.JO,26466.897144607326,27373.602691700857
KIO.JO,20258.755715795676,20049.966017863568
NPN.JO,207166.88995478116,210890.7449580133
HAR.JO,2836.050547845236,2764.490781103197
EXX.JO,8752.42576640274,8527.487565916163
DSY.JO,13411.393703648328,13327.705252656424
DSY.JO,11611.48150666425,11390.945505250174
SHP.JO,23025.25353679963,22899.52126009867
GLN.JO,4727.610814602696,4642.898556918139
GFI.JO,26919.490079386072,26567.408044147567
PPH.JO,2423.9999924098847,2359.6310992534563
DSY.JO,16829.46321807464,16681.872033883817
RLO.JO,4224.0698334433655,4090.799373031226
VOD.JO,12098.526481004781,12102.57968613063
SBK.JO,11300.220619709813,10546.13494322027
EXX.JO,10604.071230658228,10852.236476425314
GFI.JO,9281.248033045726,8856.670980224757
APN.JO,27479.429827594897,27020.662804170046
IMP.JO,28951.654305379245,28108.11157524493
BID.JO,31543.870681472123,31093.403683774173
OMU.JO,1855.595373021497,1892.5034787817276
SHP.JO,28911.950485985257,28780.295264076904
MRP.JO,20558.164597859144,20322.574703797818
NED.JO,18940.113081194984,18614.72452122619
CPI.JO,49269.23000846652,49304.75131654221
FSR.JO,5458.8018270964385,5301.078786639671
BTI.JO,65370.65167951863,65198.953676623176
SSW.JO,4624.744106986181,4485.393925561769
GRT.JO,1317.8352088347124,1323.2337668692985
HAR.JO,2678.2852215725206,2738.9448185016336
PPH.JO,1124.7878398235553,1106.8232505536962
SLM.JO,7676.345787053229,7509.838370569516
SOL.JO,43867.67739665724,43089.91981626663
MRP.JO,21403.794381289106,21269.475891283135
INP.JO,5546.523457026575,5447.009105518286
HAR.JO,899.0650027930566,947.0177655677021
SBK.JO,13910.135702120666,13783.875749493543
CLS.JO,15426.644339636026,15352.537089684745
BHG.JO,44488.21861408651,44432.8813968692
EXX.JO,17439.73818547645,17380.862299039723
HAR.JO,7249.943036680972,7367.937034632188
EXX.JO,16890.295327870695,16849.697060482573
CPI.JO,112359.01779313874,110332.12782121357
GRT.JO,2250.6074710598627,2215.7031464124307
CLS.JO,24599.04090293299,24188.342976991204
BTI.JO,92451.53912840411,91710.8843779047
PRX.JO,60099.92134856049,60213.22584563535
NED.JO,16687.91005412057,16451.72075156092
INL.JO,6651.6245261008735,6661.033719738363
APN.JO,20374.23980096425,19476.246068567852
PRX.JO,48570.715566827865,47824.2081582023
AMS.JO,45837.30825562199,45582.50301557587
MRP.JO,14094.148453167945,14048.417544993688
SLM.JO,6186.236887109,6257.543523129309
BID.JO,42763.55879919604,42769.35901177303
MNP.JO,39278.695449740626,39108.8801302386
CLS.JO,25078.633204003097,24654.025592580205
MRP.JO,25386.025627380357,25293.96235136688
DSY.JO,11756.83876883265,11764.123945818255
HAR.JO,2926.9555966049456,2873.7536994517286
GLN.JO,9417.9298633961,8983.402602916583
REM.JO,17105.661921880266,16980.87580371881
AMS.JO,130334.39152547669,129578.85020180231
SLM.JO,4946.329085322301,4846.498853894998
MTN.JO,12630.755979556268,11526.140039076692
RLO.JO,7090.585851495533,6997.690352083155
AGL.JO,8721.71103174323,9711.700052606648
REM.JO,13950.077499123465,13725.989287613134
BVT.JO,19139.92526101045,18986.890354662963
INP.JO,5071.690851658379,4985.631046027876
GRT.JO,2503.2741552219745,2431.350921149337
ABG.JO,17895.982350953855,17423.188788150437
SHP.JO,13293.469616433138,13314.828060645128
GFI.JO,13738.548414678895,14179.871334549069
NPN.JO,304488.43539963337,308417.9734845683
VOD.JO,12211.327228376642,12197.76526095043
AGL.JO,15187.85863198503,15157.747769663343
DSY.JO,18025.71471991029,18298.18096733984
CPI.JO,176365.42326637803,173115.67857826457
KIO.JO,60478.73005213927,60616.90579454392
CLS.JO,11317.573285534774,11428.994739058195
REM.JO,10408.465763938279,10424.527211949608
BTI.JO,59808.37037722499,59922.36732207646
SLM.JO,5025.287585399114,5053.430377383134
SOL.JO,30437.304691605474,29388.21608912121
BTI.JO,91168.97717660316,87289.85304307519
NPN.JO,116164.2796443631,113491.17071304936
INL.JO,5668.407665030099,5569.688673580997
CLS.JO,19424.06593394192,19411.309308750322
SSW.JO,6267.04867882149,6218.574812636943
AGL.JO,51702.15441305976,51465.81279603916
CLS.JO,30433.088195797638,30289.392128758365
SSW.JO,1964.0000049253977,1999.954148106624
GRT.JO,2492.185318841192,2471.2701972438667
NED.JO,23913.080482149933,24257.388933080074
IMP.JO,8810.000178373495,8821.458657791496
SOL.JO,43259.67667970044,44849.26467703527
HAR.JO,15654.750886372705,15398.462504840347
AMS.JO,122316.6321055889,124426.66886846487
BTI.JO,69072.18677543965,68982.31247643486
SSW.JO,3987.714781320562,4182.561989297704
HAR.JO,21113.194289915078,19971.207683482604
NPN.JO,226874.45547478553,234700.8871064987
CLS.JO,12398.424640166253,11955.327674428787
ABG.JO,9340.200145905372,8609.49897241313
FSR.JO,4191.854510714111,4161.632995024454
KIO.JO,64921.14835408214,64126.53102398432
DSY.JO,12896.533175613413,12765.628485938769
GFI.JO,20557.448868450185,21347.822742190212
CPI.JO,70161.26603376307,69540.4535516111
VOD.JO,13343.910231434507,13339.942670043209
GRT.JO,1443.3845164893614,1442.47291710744
GLN.JO,10727.920239950996,10916.71813734877
GRT.JO,1304.8154234697708,1170.3730377668903
KIO.JO,36836.675582255884,36246.53014103603
PPH.JO,2373.999982443176,2347.0273555192034
AGL.JO,25092.174737986115,25169.223120985724
SLM.JO,5848.7749687588075,5670.213883701479
CLS.JO,20646.523515268753,20569.544689184055
MTN.JO,11115.135497198198,11151.844088072115
EXX.JO,13715.576012174715,13226.264691813849
EXX.JO,18171.662862451627,18046.49360268493
NPN.JO,233507.35331059573,225836.9310834296
OMU.JO,1678.6102065763553,1615.872228074164
NRP.JO,8216.457905457222,8107.977029193585
GLN.JO,10029.605426202761,9823.168407761957
AMS.JO,206782.2381434864,209209.77865327612
NED.JO,18167.388495979656,18020.2299168835
RLO.JO,6777.887178945341,6726.82474663161
IMP.JO,2458.4538519955786,2403.7828360219764
SOL.JO,22284.12965319166,21757.222731612477
INP.JO,4882.701217736409,4881.111692357052
MTN.JO,10200.782357990034,9908.164440306673
EXX.JO,18166.95292458578,17567.039556946544
GFI.JO,5300.6025725462205,5568.086251220157
EXX.JO,14546.655525153326,14494.718148877726
MTN.JO,13222.293252393143,13455.668633339918
IMP.JO,11127.154589215148,11204.948602899021
MNP.JO,33007.60933286091,32906.78744283109
AMS.JO,112163.94958482192,114263.36047372826
APN.JO,16551.01587677549,16387.93239209568
SBK.JO,14511.46602146217,14425.335450802524
INL.JO,5516.849210401473,5456.7088937360095
BTI.JO,82675.87615641137,83082.60199949658
PRX.JO,38150.93379346878,36326.66781306085
BVT.JO,28078.4145315651,27928.84624103498
PRX.JO,76049.07095961354,72542.2929348948
GRT.JO,2729.830610280988,2685.537018656513
SBK.JO,14282.944137728658,14607.229203731114
GLN.JO,2012.7702438091658,1898.7803891804506
BTI.JO,57383.79759335029,57698.08000522759
GLN.JO,3714.7813137561316,3685.1163578921696
INP.JO,4891.344689409743,4882.25572076469
BVT.JO,8781.00489546654,8713.971700565664
VOD.JO,13476.029282151489,13294.427384242066
HAR.JO,2314.5927097782414,2219.9530367888947
AMS.JO,34528.70725732099,34681.787853927584
SBK.JO,17125.058825151064,17182.83245221735
PPH.JO,1718.9999864833153,1709.4088730501462
MRP.JO,27231.44904000167,26447.911949392295
ABG.JO,13990.600185280666,13984.587614170276
NED.JO,14358.690569454717,14258.897140221843
SOL.JO,26648.67078389338,26360.694027606864
OMU.JO,1281.3571912522602,1262.06038940719
SLM.JO,9102.15149153187,8961.619859552942
GFI.JO,4548.085397683775,4591.322423953561
GRT.JO,2596.0146528438713,2580.715853828777
PPH.JO,1693.2603804726077,1756.5183097198951
BHG.JO,55451.315989904106,54176.05556309223
NPN.JO,117444.95925583248,113176.86260932568
SBK.JO,18474.562108298065,18361.566707795486
PPH.JO,2314.563461376998,2223.5397029339583
SOL.JO,32884.87196895716,32673.445222541108
NPN.JO,311582.24455420114,303618.00541839935
AGL.JO,25876.335654450548,25578.84545737918
FSR.JO,5101.998994697598,5126.485842910086
KIO.JO,38506.06551713928,38018.695929386195
NPN.JO,134105.09609105322,133156.8461576386
BTI.JO,58762.226867102436,59048.838090102654
GFI.JO,10737.776054423797,10367.250728516745
FSR.JO,5864.680309787858,5893.259974512388
RLO.JO,6510.047354357957,6336.265830557037
GLN.JO,3719.780492364778,3786.7131156494725
NED.JO,12343.62795950662,12329.715731183393
HAR.JO,2422.449163472481,2279.70427477657
RLO.JO,6662.0874579972005,6467.969864849671
AGL.JO,41117.05758377438,39982.920840845676
GFI.JO,6237.008810578765,6039.724498001044
NRP.JO,9488.509834922383,9475.289527902582
SLM.JO,5922.367253395962,5791.16792125674
SBK.JO,13519.161205497165,13693.441363235006
NED.JO,21322.228758041543,21217.508733131748
MRP.JO,16906.175780381658,16914.728435542638
VOD.JO,12362.577140612528,12749.728616972803
CLS.JO,15826.037063168711,15161.510177823919
CLS.JO,6424.03077382789,6436.6895191841795
MRP.JO,20976.22238810803,20702.958275930843
ABG.JO,10437.04798827786,10167.272833222523
PPH.JO,1525.9999807013683,1511.5840822497212
NRP.JO,11343.024220404272,11254.407075303256
SOL.JO,43023.32947316184,41287.966319764266
SOL.JO,42590.781089981145,42408.60380552779
NED.JO,17104.78481314068,17588.568259695676
PRX.JO,55381.926186631965,55494.80228227931
AMS.JO,177171.1231966689,172345.99646461845
MNP.JO,35310.02011716168,35007.76342687942
SLM.JO,5966.725036799326,5888.343745429767
GLN.JO,1994.7720971375093,2053.556798920792
EXX.JO,13717.563432990282,13461.660135173297
EXX.JO,10604.499066645512,10622.511003288018
ABG.JO,14691.026385027915,14745.289455953054
GLN.JO,5496.243585746153,5438.241714678006
DSY.JO,14514.889936357476,14302.535428972451
PRX.JO,70149.90479087376,71583.94358052942
NRP.JO,12385.533212200911,12302.882910819402
GLN.JO,10554.921117497142,10402.557855813764
MRP.JO,13758.168808273898,13819.901694307075
AGL.JO,50882.388791097736,50429.25851609587
SOL.JO,51121.93279590644,51552.08523025003
BTI.JO,82944.51640487672,82363.93137963256
CFR.JO,242668.28110563007,241534.82620811553
BTI.JO,59204.70687139628,55494.977911174006
VOD.JO,12246.30756557302,12347.463329229737
MNP.JO,39104.90282654774,38872.98372385767
CPI.JO,45765.96785040744,45521.04267048562
PRX.JO,77215.79749916948,74610.65598963853
SBK.JO,21335.222243612865,21019.49097402231
MNP.JO,43151.67976451642,42743.46362462384
CPI.JO,101985.92879486072,103791.92661261931
