,ABG.JO,AGL.JO,AMS.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,HAR.JO,IMP.JO,INL.JO,INP.JO,KIO.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RLO.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO
ABG.JO,0.99137914,5.014605e-09,1.02293306e-07,5.3676885e-09,5.014605e-09,5.014605e-09,7.035942e-08,5.014605e-09,4.0346935e-05,5.014605e-09,2.270065e-07,1.9323292e-07,5.014605e-09,7.2185524e-09,5.014605e-09,8.121972e-08,5.014605e-09,3.1154702e-08,5.014605e-09,9.842256e-08,5.014605e-09,5.014605e-09,1.9542439e-07,5.014605e-09,3.354086e-06,5.014605e-09,5.014605e-09,0.00857563,5.014605e-09,7.348777e-09,5.014605e-09,5.6752464e-07
AGL.JO,0.003304148,0.5201807,0.003304148,0.003304148,0.003304148,0.04858694,0.009684831,0.008482821,0.012555127,0.003304148,0.003304148,0.003304148,0.05159199,0.013889163,0.06475763,0.016190272,0.015105723,0.015789144,0.003304148,0.003304148,0.026113538,0.003304148,0.003304148,0.073635034,0.003304148,0.011603111,0.003304148,0.003304148,0.003304148,0.007923704,0.04460953,0.009738461
AMS.JO,0.17899857,0.0087748375,0.07210083,0.06620896,0.0087748375,0.010844216,0.0128560625,0.0087748375,0.043632913,0.059770264,0.10144028,0.057691175,0.0087748375,0.0087748375,0.011908208,0.013366896,0.051246893,0.0087748375,0.0087748375,0.008938016,0.011017128,0.015884206,0.02783248,0.01153362,0.03315816,0.009866575,0.042752285,0.05559544,0.0156084495,0.0087748375,0.0087748375,0.0087748375
APN.JO,3.566922e-05,3.3322885e-05,0.0002514318,0.9928284,7.6267315e-05,0.0023487126,3.3322885e-05,3.3322885e-05,3.3322885e-05,3.3322885e-05,0.00032908653,0.00022735952,3.3322885e-05,3.3322885e-05,0.00012835464,3.3322885e-05,0.00015225669,0.00016552985,3.3322885e-05,3.3322885e-05,3.3322885e-05,0.0014048197,3.3322885e-05,0.00012718987,6.76706e-05,0.00026032713,0.0009362696,3.3322885e-05,3.3322885e-05,3.3322885e-05,0.00012743914,3.3322885e-05
BTI.JO,0.00017187583,0.00017187583,0.00017187583,0.00039337837,0.9812599,0.00072556984,0.00017187583,0.0025011795,0.00017187583,0.00017187583,0.006293264,0.00017187583,0.00017187583,0.0002309657,0.00017187583,0.00017187583,0.00017187583,0.0007694156,0.00018408695,0.00017187583,0.00017187583,0.00070720806,0.00017187583,0.00017187583,0.0023340194,0.000986509,0.00017187583,0.00017187583,0.00017187583,0.00017187583,0.00017720023,0.00017187583
BVT.JO,0.00017418039,0.0025612933,0.00021525746,0.012276839,0.0007352985,0.7689089,0.00017418039,0.00025863765,0.00017418039,0.0011663701,0.0003507886,0.0013391075,0.0004086305,0.00017418039,0.049012728,0.00017418039,0.0057975617,0.0031888399,0.00017418039,0.00017418039,0.00017418039,0.00027183045,0.00017418039,0.12395473,0.00017418039,0.0005321603,0.0009272525,0.00017418039,0.0008072841,0.00017418039,0.02498904,0.00020730506
CLS.JO,0.00021614501,4.5153585e-05,2.2569851e-05,1.5404928e-05,1.5404928e-05,1.5404928e-05,0.98662704,1.5404928e-05,0.0046480545,6.337476e-05,0.00018460852,0.00015581412,0.00030775205,0.0007475993,1.5404928e-05,0.00032462622,0.00011434316,1.5404928e-05,1.5404928e-05,1.9642379e-05,0.0004245832,1.5404928e-05,0.0047418717,1.5404928e-05,1.5404928e-05,1.5404928e-05,1.5404928e-05,0.0011049266,2.0783913e-05,1.5404928e-05,1.5404928e-05,1.5404928e-05
CPI.JO,0.0013661336,0.0035073087,0.0013661336,0.0013661336,0.019880312,0.0020285498,0.0013661336,0.6532213,0.0013661336,0.0013661336,0.0013661336,0.0013661336,0.0020398104,0.0025353476,0.0036052568,0.0013661336,0.0013661336,0.12924713,0.033056717,0.0030499299,0.003244513,0.009382451,0.0013661336,0.0013661336,0.0018902278,0.017041847,0.0013661336,0.0013661336,0.07508854,0.014107048,0.003991855,0.003955958
DSY.JO,0.42549396,0.00020094683,0.00026296297,5.2883424e-05,5.2883424e-05,5.2883424e-05,0.015956258,5.2883424e-05,0.18782617,5.2883424e-05,0.007173801,0.0034920927,0.00080253195,0.0005255995,5.2883424e-05,0.00024837855,0.00017203875,5.2883424e-05,5.2883424e-05,0.00011830541,0.000103952014,5.2883424e-05,0.0015065573,7.1832954e-05,5.4573105e-05,5.7803074e-05,5.2883424e-05,0.35514107,5.2883424e-05,5.2883424e-05,5.2883424e-05,0.000103694474
EXX.JO,4.8779384e-07,4.8779384e-07,3.3226331e-06,4.8779384e-07,4.8779384e-07,3.266432e-06,2.0067484e-06,4.8779384e-07,4.8779384e-07,0.9980971,3.2304526e-06,5.638221e-05,4.8779384e-07,4.8779384e-07,1.0991922e-06,4.8779384e-07,1.9829085e-05,4.8779384e-07,1.658132e-05,6.7369933e-07,1.8426025e-06,6.713526e-07,3.98905e-06,2.2572333e-06,3.2876458e-06,4.8779384e-07,0.00021549912,4.8779384e-07,0.0015558419,4.8779384e-07,1.3821477e-06,5.399393e-06
FSR.JO,4.7560825e-05,1.0506253e-06,1.2145608e-05,1.0375649e-05,3.8468832e-05,2.1158946e-06,1.2590411e-05,1.0506253e-06,0.00014252057,6.9578414e-06,0.99455184,0.0048561315,1.4770071e-06,2.9390217e-06,1.0506253e-06,1.0506253e-06,7.3805415e-05,1.0506253e-06,1.0506253e-06,2.988925e-06,2.6847542e-06,2.1782078e-05,1.0506253e-06,1.2785797e-06,4.596625e-06,2.168127e-05,4.7576883e-05,0.00012705354,1.0506253e-06,1.0506253e-06,1.0506253e-06,1.0506253e-06
GFI.JO,0.0009695708,2.5161418e-05,0.00016542661,0.00017167444,2.5161418e-05,0.00019344225,0.00025449676,2.5161418e-05,0.0016615037,0.0029083118,0.11629947,0.8290005,0.00036660643,2.5161418e-05,2.5161418e-05,2.5161418e-05,0.00016615662,2.5161418e-05,2.5161418e-05,2.5161418e-05,2.5161418e-05,0.00018028151,0.00028914792,0.00058943155,2.5161418e-05,2.5161418e-05,0.036238737,0.010142756,2.5161418e-05,2.5161418e-05,2.5161418e-05,2.5161418e-05
GLN.JO,0.0010170817,0.015881028,0.0010170817,0.0010170817,0.0010170817,0.0023860927,0.020318756,0.0015186316,0.015434714,0.0010170817,0.0014298512,0.014819063,0.8540263,0.0010170817,0.0010170817,0.0010170817,0.0020939684,0.0010170817,0.0021836918,0.0010170817,0.0010170817,0.0010170817,0.0037202768,0.03437767,0.0010170817,0.0010170817,0.0013266638,0.009948459,0.0025442408,0.0010170817,0.0015218575,0.0012124866
GRT.JO,0.004280654,0.01250009,0.0029736958,0.0029736958,0.003996034,0.0029736958,0.14431311,0.0055187494,0.029555066,0.0029736958,0.00831862,0.0029736958,0.0029736958,0.4400489,0.0029736958,0.0074811587,0.055847336,0.0029736958,0.0029736958,0.015073691,0.16481782,0.0029736958,0.0029736958,0.0029736958,0.0071049854,0.04044283,0.0029736958,0.0040688515,0.0029736958,0.009053088,0.0029736958,0.0029736958
HAR.JO,3.4453973e-05,0.00067525957,4.6757006e-05,0.00013271142,3.4453973e-05,0.009695024,3.4453973e-05,9.09248e-05,3.4453973e-05,7.763841e-05,3.4453973e-05,3.4453973e-05,3.4453973e-05,3.4453973e-05,0.9582495,0.002567782,0.00014208151,0.00019791131,3.4453973e-05,3.4453973e-05,0.00036569522,0.00013458989,3.4453973e-05,0.022120323,3.4453973e-05,3.4453973e-05,4.5738565e-05,3.4453973e-05,0.000340176,0.00028371773,0.004303516,4.8375805e-05
IMP.JO,0.00054754794,0.00016565032,5.1497813e-05,3.380628e-05,3.380628e-05,3.380628e-05,0.00071239576,3.380628e-05,0.00015877865,3.380628e-05,3.380628e-05,3.380628e-05,3.380628e-05,8.504915e-05,0.002519511,0.8564748,6.8310954e-05,3.380628e-05,3.380628e-05,3.380628e-05,0.12960255,3.380628e-05,5.7497044e-05,3.380628e-05,3.380628e-05,3.380628e-05,3.380628e-05,0.0021492075,3.380628e-05,0.006736734,3.9424653e-05,5.6401084e-05
INL.JO,1.5070906e-06,6.8900313e-06,8.801725e-06,6.8860963e-06,1.5070906e-06,5.0163228e-05,1.1186387e-05,1.5070906e-06,4.9028235e-06,6.1264065e-05,0.00010587176,9.952264e-06,3.1028007e-06,2.830384e-05,6.21495e-06,3.0453155e-06,0.9796153,1.5070906e-06,1.5070906e-06,1.5070906e-06,0.019632956,1.5070906e-06,1.5070906e-06,9.669754e-06,1.5070906e-06,0.00021857992,1.3832802e-05,1.5070906e-06,0.00015002763,4.268781e-06,3.23028e-05,1.5070906e-06
INP.JO,3.737469e-06,2.8746824e-06,6.015763e-07,2.9883017e-06,2.6930043e-06,1.101347e-05,6.015763e-07,5.6913912e-05,6.015763e-07,6.015763e-07,6.015763e-07,6.015763e-07,6.015763e-07,6.015763e-07,3.4555883e-06,6.015763e-07,6.015763e-07,0.9992286,1.1252029e-06,6.0239375e-07,6.015763e-07,5.7484135e-06,6.015763e-07,6.015763e-07,0.00020397035,2.7101246e-06,6.015763e-07,6.015763e-07,1.901764e-06,0.00032106217,2.099217e-06,0.00013932976
KIO.JO,2.7796932e-06,2.7796932e-06,2.7796932e-06,2.7796932e-06,2.97718e-06,2.7796932e-06,2.7796932e-06,6.726102e-05,2.7796932e-06,9.448866e-05,2.7796932e-06,2.7796932e-06,5.968047e-06,2.7796932e-06,2.7796932e-06,2.7796932e-06,2.7796932e-06,5.1992115e-06,0.9987134,0.00011672077,2.7796932e-06,0.00083807256,6.100475e-06,2.7796932e-06,2.7796932e-06,2.7796932e-06,4.766119e-05,2.7796932e-06,3.3127166e-05,5.4268576e-06,2.7796932e-06,1.08903205e-05
MNP.JO,0.013083719,0.00066661194,0.0006790084,0.00066661194,0.00066661194,0.00066661194,0.00084997754,0.0014882289,0.0014912756,0.0009206683,0.0018964461,0.00066661194,0.00066661194,0.0033790611,0.00066661194,0.00066661194,0.00066661194,0.0006675181,0.027991388,0.904194,0.0015032357,0.003663016,0.0016849374,0.00066661194,0.003005703,0.0018007021,0.0009741361,0.014141296,0.0012877815,0.0072795474,0.00066661194,0.0006856859
MRP.JO,1.8105935e-07,1.4309587e-06,2.2732661e-07,1.8105935e-07,1.8105935e-07,1.8105935e-07,4.9902706e-06,4.3000875e-07,3.5590517e-07,6.839374e-07,4.6267678e-07,1.8105935e-07,1.8105935e-07,1.0035254e-05,1.9217678e-06,0.00069412414,0.0023586708,1.8105935e-07,1.8105935e-07,4.0829602e-07,0.99679774,1.8105935e-07,1.8105935e-07,1.8105935e-07,1.8105935e-07,1.5617486e-06,2.1729817e-07,6.614311e-07,2.474532e-06,0.000119477765,1.8526142e-06,1.8105935e-07
MTN.JO,2.4653925e-06,2.4653925e-06,4.4628523e-06,0.00010393553,1.0144216e-05,3.847553e-06,2.4653925e-06,1.6932043e-05,2.4653925e-06,3.3931296e-06,5.1113722e-05,1.766453e-05,2.4653925e-06,2.4653925e-06,9.6307285e-06,2.4653925e-06,2.4653925e-06,2.3558267e-05,0.0007433113,1.3547276e-05,2.4653925e-06,0.9983065,2.4653925e-06,2.4653925e-06,2.8981738e-06,1.9493664e-05,0.000606702,2.4653925e-06,4.5776396e-06,2.3778297e-05,2.4653925e-06,2.4653925e-06
NED.JO,0.0032295317,8.287008e-05,0.00026285145,8.287008e-05,8.287008e-05,8.287008e-05,0.025508674,8.287008e-05,0.0023608254,0.0006776898,8.287008e-05,0.00095231953,0.0003031218,8.287008e-05,8.287008e-05,0.00014094377,8.287008e-05,8.287008e-05,0.00018187144,0.00020946354,8.287008e-05,8.287008e-05,0.9632122,8.287008e-05,8.287008e-05,8.287008e-05,0.00042453094,0.0009454651,8.287008e-05,8.287008e-05,8.287008e-05,9.872772e-05
NPN.JO,0.00022459173,0.0050051697,0.00029520266,0.00085724285,0.00022459173,0.15982974,0.00022459173,0.00022459173,0.00030506903,0.0010392834,0.00027332146,0.0052612866,0.007591267,0.00022459173,0.14419357,0.00022459173,0.0014410194,0.00022459173,0.00022459173,0.00022459173,0.00022459173,0.00022459173,0.00022459173,0.65964836,0.00022459173,0.00022459173,0.0009826007,0.00022459173,0.0018481461,0.00022459173,0.007418026,0.0004171657
NRP.JO,0.058267817,8.711466e-05,0.00032918694,0.00017690849,0.0011829896,8.711466e-05,8.711466e-05,0.00012053474,8.989807e-05,0.00058713753,0.00038113823,8.711466e-05,8.711466e-05,0.00020814125,8.711466e-05,8.711466e-05,8.711466e-05,0.029537085,8.711466e-05,0.00039279344,8.711466e-05,0.00010240699,8.711466e-05,8.711466e-05,0.90252084,8.711466e-05,8.711466e-05,0.0012588513,8.711466e-05,0.00029181497,8.711466e-05,0.003158584
REM.JO,0.0004365658,0.0015330792,0.0004908818,0.0034105647,0.0025057388,0.0013338067,0.0004365658,0.0054459446,0.00047717875,0.0004365658,0.009009204,0.0004365658,0.0004365658,0.0059373793,0.0004365658,0.0004365658,0.06331704,0.0019667451,0.0004365658,0.0011792842,0.0037656513,0.0034518898,0.0004365658,0.0004365658,0.0004365658,0.88389117,0.0004365658,0.0004365658,0.0010466713,0.004567293,0.0005585969,0.0004365658
RLO.JO,9.075194e-05,9.075194e-05,0.00044215663,0.0025498478,9.075194e-05,0.00048311966,9.075194e-05,9.075194e-05,9.075194e-05,0.04009267,0.0041096434,0.13070549,0.00011837527,9.075194e-05,0.000120475626,9.075194e-05,0.000832965,9.075194e-05,0.0015560513,0.000132618,0.00010891584,0.022332912,0.0004649086,0.0003970446,9.075194e-05,9.075194e-05,0.7935556,0.00048892404,0.00023768272,9.075194e-05,9.075194e-05,9.075194e-05
SBK.JO,0.4290074,2.5086234e-07,1.5894078e-06,2.5086234e-07,2.5086234e-07,2.5086234e-07,1.7993225e-05,2.5086234e-07,0.0016846777,2.5086234e-07,3.0337127e-05,0.00010112444,2.4537794e-06,3.4325004e-07,2.5086234e-07,1.594838e-05,2.5086234e-07,2.5086234e-07,2.5086234e-07,5.321715e-06,9.1642954e-07,2.5086234e-07,2.8620884e-06,2.5086234e-07,3.6250885e-06,2.5086234e-07,1.3515152e-06,0.56910557,2.5086234e-07,3.9662277e-07,2.5086234e-07,1.435184e-05
SHP.JO,6.780913e-05,6.780913e-05,0.00012061706,6.780913e-05,6.780913e-05,0.00031427894,9.148625e-05,0.0037270794,6.780913e-05,0.2162805,6.780913e-05,6.780913e-05,0.00016962527,6.780913e-05,0.000669503,6.780913e-05,0.0067502493,0.00021436509,0.00080811983,0.00013099577,0.000926745,0.00012590522,6.780913e-05,0.0005579955,6.780913e-05,0.00016257305,0.00017759461,6.780913e-05,0.7672747,0.00011389503,0.00024413416,0.0003259987
