,ABG.JO,AGL.JO,AMS.JO,APN.JO,BTI.JO,BVT.JO,CLS.JO,CPI.JO,DSY.JO,EXX.JO,FSR.JO,GFI.JO,GLN.JO,GRT.JO,HAR.JO,IMP.JO,INL.JO,INP.JO,KIO.JO,MNP.JO,MRP.JO,MTN.JO,NED.JO,NPN.JO,NRP.JO,REM.JO,RLO.JO,SBK.JO,SHP.JO,SLM.JO,SOL.JO,VOD.JO
IMP.JO,1.2266205e-05,1.2266205e-05,1.2266205e-05,0.00061629055,1.2266205e-05,1.2266205e-05,0.00421761,0.00045258753,1.2266205e-05,1.2266205e-05,1.2266205e-05,1.2266205e-05,1.2266205e-05,0.0011679239,0.005019197,0.98462576,1.2266205e-05,0.00056008244,3.8085655e-05,0.001976495,1.2266205e-05,5.0598992e-05,0.00061736285,1.2266205e-05,1.2266205e-05,1.2266205e-05,1.2266205e-05,1.2266205e-05,3.4535406e-05,9.9976314e-05,0.0003025895,1.2266205e-05
INL.JO,0.0014780568,0.122531295,0.0001466453,0.0014160436,0.000364228,0.14251423,0.0001466453,0.0001466453,0.0007715271,0.010462532,0.0002536625,0.0001466453,0.0001466453,0.0001466453,0.0001466453,0.0001466453,0.6932189,0.00039713562,0.0013321115,0.0001466453,0.0001466453,0.0001466453,0.0001466453,0.0001466453,0.0001466453,0.0001466453,0.01625068,0.005506063,0.0008639009,0.0001466453,0.0001466453,0.0001466453
INP.JO,0.0024519807,0.007352509,0.0014471578,0.020303765,0.0014471578,0.008286187,0.0014471578,0.0024361846,0.0014471578,0.013366279,0.0014471578,0.0014471578,0.0017527778,0.0023897812,0.002666844,0.06607812,0.0039191023,0.8041384,0.014535023,0.0014621742,0.0031303654,0.0014471578,0.010482022,0.0014471578,0.0032516925,0.0014471578,0.0029331062,0.0014471578,0.0014471578,0.007214037,0.0044838046,0.0014471578
KIO.JO,8.118313e-06,0.0105540315,1.4280637e-05,1.0327407e-05,6.727331e-05,9.066679e-05,0.000104680985,8.118313e-06,0.00046891192,8.709512e-06,8.118313e-06,0.0010778044,8.360741e-06,6.861625e-05,0.00024708884,2.5206762e-05,7.374597e-05,8.1539016e-05,0.98645663,8.118313e-06,8.118313e-06,8.118313e-06,0.00010337512,0.00028102763,8.118313e-06,1.8162555e-05,8.118313e-06,0.00012367239,8.118313e-06,2.6719514e-05,8.118313e-06,8.118313e-06
MNP.JO,1.5919855e-05,1.5919855e-05,1.5919855e-05,0.0005855398,1.7957665e-05,1.5919855e-05,0.00011859997,0.0020406488,1.5919855e-05,1.5919855e-05,1.5919855e-05,1.5919855e-05,3.745541e-05,0.00088340713,1.5919855e-05,0.00256522,1.5919855e-05,1.6085054e-05,1.5919855e-05,0.9830981,1.5919855e-05,0.00013699327,4.1628376e-05,1.9821613e-05,1.8583605e-05,4.3236494e-05,2.095445e-05,1.5919855e-05,0.000540944,0.0013657616,0.008158326,8.377953e-05
MRP.JO,0.0029396764,0.0011934394,0.19892886,0.0007235159,0.0007235159,0.0323658,0.0014254634,0.0009117064,0.00095498643,0.0034738006,0.0007235159,0.0007235159,0.0014711164,0.0007235159,0.0008418186,0.0007235159,0.0007235159,0.0015650466,0.0007235159,0.0007235159,0.62845653,0.0007235159,0.0945892,0.0007235159,0.0152238095,0.0007235159,0.0019642655,0.0007235159,0.0021182501,0.0007235159,0.0007235159,0.0007235159
MTN.JO,0.0050143786,0.0106960405,0.0050143786,0.02452459,0.043520737,0.010087387,0.0050143786,0.06970619,0.0050143786,0.0050143786,0.14420183,0.0050143786,0.0050143786,0.0050143786,0.012335724,0.02068468,0.0050143786,0.0050143786,0.0050143786,0.04314967,0.0050143786,0.47441265,0.0050143786,0.0050143786,0.0050143786,0.039947685,0.0050143786,0.0060285386,0.0050143786,0.0050143786,0.0054309987,0.0050143786
NED.JO,6.819025e-06,6.819025e-06,0.00065257325,6.819025e-06,6.819025e-06,1.0054826e-05,5.026349e-05,0.00013881346,1.367648e-05,6.819025e-06,6.819025e-06,6.819025e-06,0.00013130264,6.819025e-06,3.33564e-05,0.00034320424,6.819025e-06,4.9391394e-05,8.683054e-05,1.7830876e-05,0.0008914886,6.819025e-06,0.9953815,0.00079032,2.0440802e-05,2.7899167e-05,6.819025e-06,6.819025e-06,2.2981685e-05,0.0012426574,6.819025e-06,6.819025e-06
NPN.JO,3.127615e-14,3.127615e-14,5.837629e-14,3.127615e-14,3.127615e-14,3.127615e-14,2.1301652e-10,3.127615e-14,1.2997196e-10,3.127615e-14,2.2781535e-13,6.060436e-13,3.6282647e-13,3.127615e-14,3.127615e-14,3.127615e-14,3.127615e-14,3.127615e-14,1.0826711e-12,3.8941547e-14,3.127615e-14,3.127615e-14,3.6248842e-12,1.0,3.127615e-14,1.1331665e-10,2.514055e-13,1.3001323e-12,1.0906403e-12,6.066415e-13,3.127615e-14,3.127615e-14
NRP.JO,0.0043722247,0.0038211073,0.14192595,0.0038211073,0.0038211073,0.0038211073,0.0038211073,0.06818678,0.004211072,0.025880931,0.010445948,0.0038211073,0.07597723,0.0038211073,0.0038211073,0.0038211073,0.0038211073,0.00858584,0.0038211073,0.0044604647,0.080401555,0.0038211073,0.011454208,0.0038211073,0.3578889,0.0038211073,0.065427095,0.0038211073,0.01312151,0.019971047,0.04262177,0.0077508707
