StockID,Actual_Slope_Angle,Predicted_Slope_Angle,Actual_Duration,Predicted_Duration
INP.JO,-89.70682,88.593124,1.0,1.2304943
KIO.JO,89.86776,-89.0995,1.0,1.0365311
MNP.JO,-89.136734,-89.52619,1.0,0.9945392
MRP.JO,-89.8715,-89.86713,1.0,1.0635897
MTN.JO,89.75172,-89.78582,1.0,1.1706467
NED.JO,-81.45004,-89.76224,1.0,0.9768435
NPN.JO,-89.95739,-89.960945,1.0,1.0113299
NRP.JO,75.95988,-89.12024,1.0,1.194636
REM.JO,88.82963,-88.624466,1.0,0.98196244
RLO.JO,-88.82595,89.24433,3.0,1.1123701
SBK.JO,-88.42061,-31.98976,1.0,1.0984919
SHP.JO,89.78634,-89.62798,1.0,1.0767992
SLM.JO,-88.375984,89.046616,1.0,1.033114
SOL.JO,89.73493,-89.94201,1.0,1.0143337
VOD.JO,88.96378,-88.91863,1.0,1.1456628
ABG.JO,89.24126,89.8363,1.0,1.0528054
AGL.JO,88.893326,89.824425,1.0,1.0377461
AMS.JO,-89.96483,-89.98199,1.0,1.0499959
APN.JO,89.52761,-89.88034,1.0,1.0918798
BTI.JO,89.88418,89.74533,1.0,1.0309267
BVT.JO,-89.76006,-73.32376,1.0,1.1080959
CLS.JO,-89.82556,89.78778,1.0,1.0964243
CPI.JO,-89.969574,89.84828,1.0,1.0288273
DSY.JO,82.72296,-88.13212,2.0,1.0170768
EXX.JO,89.90338,-89.40465,1.0,1.1214552
FSR.JO,-86.75564,89.02468,1.0,1.1897992
GFI.JO,-89.88344,89.837234,1.0,1.0637944
GLN.JO,89.72716,89.54114,1.0,1.1340585
GRT.JO,87.1289,88.4708,4.0,1.2993453
HAR.JO,-89.78124,89.44507,1.0,0.96365917
IMP.JO,-89.5365,-89.61454,1.0,1.0423291
INL.JO,89.76385,-88.52607,1.0,1.2224178
INP.JO,89.79038,88.58376,1.0,1.2293257
KIO.JO,-89.95114,-89.09637,1.0,1.0365373
MNP.JO,89.8606,-89.526375,1.0,0.9945269
MRP.JO,-89.694374,-89.8672,1.0,1.0635257
MTN.JO,88.189514,-89.7857,2.0,1.1707828
NED.JO,88.99293,-89.762245,1.0,0.9768718
NPN.JO,-89.99375,-89.96098,1.0,1.0113025
NRP.JO,-89.08571,-89.12015,1.0,1.1945926
REM.JO,-89.52755,-88.622505,1.0,0.98194677
RLO.JO,-88.82595,89.245514,3.0,1.1128356
SBK.JO,89.40418,-32.31736,1.0,1.0984461
SHP.JO,-89.598145,-89.6276,1.0,1.0768554
SLM.JO,85.0921,89.0452,1.0,1.0329825
SOL.JO,89.84776,-89.94201,1.0,1.0143265
VOD.JO,-89.55084,-88.91765,1.0,1.1458231
ABG.JO,89.817535,89.8363,1.0,1.0529016
AGL.JO,-89.60615,89.824486,1.0,1.0377413
AMS.JO,-89.88484,-89.98199,1.0,1.0499598
APN.JO,89.79307,-89.88033,1.0,1.0918792
BTI.JO,89.74858,89.74575,1.0,1.0309566
BVT.JO,88.99996,-73.95231,1.0,1.1080185
CLS.JO,89.84629,89.78766,1.0,1.0963618
CPI.JO,89.79299,89.84763,1.0,1.0287946
DSY.JO,89.78721,-88.118256,1.0,1.0173771
EXX.JO,-89.26024,-89.40081,1.0,1.1218908
FSR.JO,89.34797,89.02384,1.0,1.1895745
GFI.JO,-89.838005,89.83718,1.0,1.0636741
GLN.JO,87.73941,89.541534,1.0,1.1343603
GRT.JO,87.1289,88.47135,4.0,1.2996298
HAR.JO,-89.13167,89.444565,1.0,0.9633707
IMP.JO,89.77072,-89.61451,1.0,1.0422804
INL.JO,89.657745,-88.524574,1.0,1.2224013
INP.JO,89.75237,88.58366,1.0,1.2292485
KIO.JO,-89.7643,-89.09897,1.0,1.0364896
MNP.JO,89.90407,-89.52574,1.0,0.994548
MRP.JO,89.57304,-89.86725,1.0,1.0634975
MTN.JO,88.189514,-89.785095,2.0,1.1714184
NED.JO,89.70508,-89.762215,1.0,0.9768491
NPN.JO,89.90938,-89.96105,1.0,1.0112253
NRP.JO,89.65482,-89.121185,1.0,1.1945634
REM.JO,89.65046,-88.6228,1.0,0.9818865
RLO.JO,88.686195,89.24647,1.0,1.1132026
SBK.JO,89.717705,-31.356024,1.0,1.0984478
SHP.JO,89.74367,-89.6278,1.0,1.076842
SLM.JO,89.147644,89.044464,1.0,1.0328939
SOL.JO,-88.92492,-89.94199,1.0,1.0143425
VOD.JO,85.48201,-88.92032,1.0,1.1455548
ABG.JO,89.792984,89.83634,1.0,1.0530416
AGL.JO,89.902466,89.82458,1.0,1.0377806
AMS.JO,89.98042,-89.981995,1.0,1.049919
APN.JO,89.83108,-89.88035,1.0,1.0919046
BTI.JO,89.77458,89.746,1.0,1.0309641
BVT.JO,89.836464,-74.22418,1.0,1.1079798
CLS.JO,87.79605,89.78776,1.0,1.0964156
CPI.JO,89.86728,89.84699,1.0,1.0287493
DSY.JO,89.76235,-88.1155,2.0,1.0174205
EXX.JO,89.82967,-89.39982,1.0,1.1219945
FSR.JO,89.63683,89.02485,1.0,1.1897503
GFI.JO,-89.07018,89.83713,1.0,1.0635595
GLN.JO,88.58556,89.54165,2.0,1.1345148
GRT.JO,87.1289,88.471794,4.0,1.3003315
HAR.JO,89.61275,89.4442,1.0,0.9631362
IMP.JO,89.49425,-89.6143,1.0,1.0423074
INL.JO,89.76546,-88.52188,1.0,1.2225488
INP.JO,89.68247,88.5852,1.0,1.2293428
KIO.JO,89.78987,-89.100624,1.0,1.0364588
MNP.JO,89.88627,-89.52421,1.0,0.99463284
MRP.JO,89.8771,-89.86722,1.0,1.0635298
MTN.JO,89.7777,-89.78454,1.0,1.1719717
NED.JO,89.73255,-89.76214,1.0,0.9768354
NPN.JO,89.985016,-89.961075,1.0,1.011199
NRP.JO,89.54161,-89.12009,1.0,1.1947005
REM.JO,89.77637,-88.622696,1.0,0.9818754
RLO.JO,-88.92426,89.245125,1.0,1.1128254
SBK.JO,89.7986,-27.977077,1.0,1.098551
SHP.JO,89.81181,-89.62771,1.0,1.0768658
SLM.JO,89.59956,89.044334,1.0,1.0328711
SOL.JO,83.654,-89.94199,1.0,1.0143344
VOD.JO,89.19618,-88.92265,2.0,1.1453184
ABG.JO,89.74292,89.836395,1.0,1.0531149
AGL.JO,89.91952,89.82476,1.0,1.0378314
AMS.JO,89.95373,-89.98199,1.0,1.0499717
APN.JO,89.73827,-89.88038,1.0,1.0919467
BTI.JO,-89.89693,89.74623,1.0,1.0309604
BVT.JO,89.697655,-73.4742,1.0,1.108103
CLS.JO,89.92168,89.7878,1.0,1.0964395
CPI.JO,89.95515,89.84652,1.0,1.0287014
DSY.JO,89.76235,-88.10341,2.0,1.0176178
EXX.JO,89.81682,-89.39823,1.0,1.1221728
FSR.JO,89.37405,89.02673,2.0,1.1901438
GFI.JO,89.126816,89.8371,1.0,1.0634806
GLN.JO,88.58556,89.54208,2.0,1.1350152
GRT.JO,87.1289,88.47164,4.0,1.3011025
HAR.JO,88.33113,89.444176,1.0,0.9630212
IMP.JO,-87.087906,-89.61433,1.0,1.0423396
INL.JO,89.09398,-88.518486,1.0,1.222785
INP.JO,89.36263,88.587,1.0,1.2294838
KIO.JO,89.89601,-89.09953,1.0,1.0364846
MNP.JO,89.89596,-89.52311,1.0,0.994679
MRP.JO,89.83934,-89.86712,1.0,1.0636294
MTN.JO,89.830154,-89.784454,1.0,1.1720445
NED.JO,89.77248,-89.76204,1.0,0.9768084
NPN.JO,89.99008,-89.96101,1.0,1.011254
NRP.JO,89.78158,-89.11914,1.0,1.1948265
REM.JO,87.81034,-88.62409,2.0,0.98188925
RLO.JO,58.991776,89.24317,1.0,1.1121845
SBK.JO,89.57796,-23.144732,1.0,1.09872
SHP.JO,89.72612,-89.62739,1.0,1.0769209
SLM.JO,89.22442,89.04513,1.0,1.032909
SOL.JO,89.432274,-89.942,1.0,1.0143052
VOD.JO,89.19618,-88.922005,2.0,1.1455002
ABG.JO,89.83342,89.83645,1.0,1.0531385
AGL.JO,-89.949234,89.82502,1.0,1.0379331
AMS.JO,-89.98753,-89.98198,1.0,1.0500014
APN.JO,-89.0286,-89.88041,1.0,1.0919719
BTI.JO,89.89306,89.745895,2.0,1.0309069
BVT.JO,88.31391,-72.71912,1.0,1.1082032
CLS.JO,-89.95072,89.7881,1.0,1.0966179
CPI.JO,-89.87607,89.84646,1.0,1.0286701
DSY.JO,88.72664,-88.09229,1.0,1.0178376
EXX.JO,-89.823204,-89.39702,1.0,1.12231
FSR.JO,89.37405,89.02972,2.0,1.1909335
GFI.JO,-89.861595,89.83708,1.0,1.063459
GLN.JO,-89.78406,89.54249,1.0,1.1355746
GRT.JO,83.26993,88.47122,2.0,1.3016367
HAR.JO,-89.577545,89.44414,1.0,0.9629626
IMP.JO,-89.91827,-89.61467,1.0,1.0423006
INL.JO,-86.49114,-88.519585,1.0,1.2226896
INP.JO,-89.06984,88.58668,1.0,1.2293863
KIO.JO,-89.90564,-89.0967,1.0,1.0365556
MNP.JO,89.38482,-89.52221,1.0,0.9947101
MRP.JO,-89.76965,-89.86704,1.0,1.0637124
MTN.JO,-89.84287,-89.78441,1.0,1.1720502
NED.JO,89.7988,-89.76193,1.0,0.9768016
NPN.JO,-89.99406,-89.96089,1.0,1.0113636
NRP.JO,66.802376,-89.11728,1.0,1.1950065
REM.JO,87.81034,-88.62439,2.0,0.9821101
RLO.JO,88.993454,89.2417,1.0,1.1116225
SBK.JO,89.92609,-23.184757,1.0,1.0987822
SHP.JO,-89.646095,-89.62713,1.0,1.076959
SLM.JO,82.22127,89.04568,1.0,1.0329119
SOL.JO,-89.28624,-89.94201,1.0,1.0142845
VOD.JO,-89.08988,-88.92059,1.0,1.1458293
ABG.JO,-88.7196,89.83655,2.0,1.0532093
AGL.JO,-89.80128,89.82495,1.0,1.0379484
AMS.JO,89.85004,-89.981995,1.0,1.0499132
APN.JO,-89.87638,-89.88035,1.0,1.0919595
BTI.JO,89.89306,89.749504,2.0,1.0312705
BVT.JO,89.6252,-72.37475,1.0,1.1082368
CLS.JO,89.95032,89.78782,1.0,1.0964687
CPI.JO,-89.84848,89.84645,1.0,1.028639
DSY.JO,-89.331024,-88.10384,1.0,1.0176597
EXX.JO,79.96448,-89.39907,1.0,1.1221478
FSR.JO,87.50678,89.031815,1.0,1.1915357
GFI.JO,88.77137,89.837036,1.0,1.0634474
GLN.JO,89.47435,89.54208,1.0,1.1353531
GRT.JO,83.26993,88.46986,2.0,1.3013254
HAR.JO,-84.80378,89.44393,1.0,0.9628624
IMP.JO,-66.79728,-89.61539,1.0,1.04216
INL.JO,88.49024,-88.52292,2.0,1.2225425
INP.JO,89.038666,88.58261,2.0,1.2288288
KIO.JO,-89.704956,-89.09715,1.0,1.036575
MNP.JO,89.63744,-89.52217,1.0,0.9946793
MRP.JO,-89.60535,-89.86709,1.0,1.0636662
MTN.JO,-89.703606,-89.7849,2.0,1.1715388
NED.JO,89.12574,-89.76173,1.0,0.9768326
NPN.JO,-89.98278,-89.960884,1.0,1.0113347
